GEO_ID,NAME,state,county
0500000US17011,"Bureau County, Illinois",17,011
0500000US17013,"Calhoun County, Illinois",17,013
0500000US17015,"Carroll County, Illinois",17,015
0500000US17017,"Cass County, Illinois",17,017
0500000US17019,"Champaign County, Illinois",17,019
0500000US17021,"Christian County, Illinois",17,021
0500000US17023,"Clark County, Illinois",17,023
0500000US17025,"Clay County, Illinois",17,025
0500000US17027,"Clinton County, Illinois",17,027
0500000US17029,"Coles County, Illinois",17,029
0500000US17031,"Cook County, Illinois",17,031
0500000US17033,"Crawford County, Illinois",17,033
0500000US17035,"Cumberland County, Illinois",17,035
0500000US17037,"DeKalb County, Illinois",17,037
0500000US17039,"De Witt County, Illinois",17,039
0500000US17041,"Douglas County, Illinois",17,041
0500000US17043,"DuPage County, Illinois",17,043
0500000US17045,"Edgar County, Illinois",17,045
0500000US17047,"Edwards County, Illinois",17,047
0500000US17049,"Effingham County, Illinois",17,049
0500000US17051,"Fayette County, Illinois",17,051
0500000US17053,"Ford County, Illinois",17,053
0500000US17055,"Franklin County, Illinois",17,055
0500000US17057,"Fulton County, Illinois",17,057
0500000US17059,"Gallatin County, Illinois",17,059
0500000US17061,"Greene County, Illinois",17,061
0500000US17063,"Grundy County, Illinois",17,063
0500000US17065,"Hamilton County, Illinois",17,065
0500000US17067,"Hancock County, Illinois",17,067
0500000US17069,"Hardin County, Illinois",17,069
0500000US17071,"Henderson County, Illinois",17,071
0500000US17073,"Henry County, Illinois",17,073
0500000US17075,"Iroquois County, Illinois",17,075
0500000US17077,"Jackson County, Illinois",17,077
0500000US17079,"Jasper County, Illinois",17,079
0500000US17081,"Jefferson County, Illinois",17,081
0500000US17083,"Jersey County, Illinois",17,083
0500000US17085,"Jo Daviess County, Illinois",17,085
0500000US17087,"Johnson County, Illinois",17,087
0500000US17089,"Kane County, Illinois",17,089
0500000US17091,"Kankakee County, Illinois",17,091
0500000US17093,"Kendall County, Illinois",17,093
0500000US17095,"Knox County, Illinois",17,095
0500000US17097,"Lake County, Illinois",17,097
0500000US17099,"LaSalle County, Illinois",17,099
0500000US17101,"Lawrence County, Illinois",17,101
0500000US17103,"Lee County, Illinois",17,103
0500000US17105,"Livingston County, Illinois",17,105
0500000US17107,"Logan County, Illinois",17,107
0500000US17109,"McDonough County, Illinois",17,109
0500000US17111,"McHenry County, Illinois",17,111
0500000US17113,"McLean County, Illinois",17,113
0500000US17115,"Macon County, Illinois",17,115
0500000US17117,"Macoupin County, Illinois",17,117
0500000US17119,"Madison County, Illinois",17,119
0500000US17121,"Marion County, Illinois",17,121
0500000US17123,"Marshall County, Illinois",17,123
0500000US17125,"Mason County, Illinois",17,125
0500000US17127,"Massac County, Illinois",17,127
0500000US17129,"Menard County, Illinois",17,129
0500000US17131,"Mercer County, Illinois",17,131
0500000US17133,"Monroe County, Illinois",17,133
0500000US17135,"Montgomery County, Illinois",17,135
0500000US17137,"Morgan County, Illinois",17,137
0500000US17139,"Moultrie County, Illinois",17,139
0500000US17141,"Ogle County, Illinois",17,141
0500000US17143,"Peoria County, Illinois",17,143
0500000US17145,"Perry County, Illinois",17,145
0500000US17147,"Piatt County, Illinois",17,147
0500000US17149,"Pike County, Illinois",17,149
0500000US17151,"Pope County, Illinois",17,151
0500000US17153,"Pulaski County, Illinois",17,153
0500000US17155,"Putnam County, Illinois",17,155
0500000US17157,"Randolph County, Illinois",17,157
0500000US17159,"Richland County, Illinois",17,159
0500000US17161,"Rock Island County, Illinois",17,161
0500000US17163,"St. Clair County, Illinois",17,163
0500000US17165,"Saline County, Illinois",17,165
0500000US17167,"Sangamon County, Illinois",17,167
0500000US17169,"Schuyler County, Illinois",17,169
0500000US17171,"Scott County, Illinois",17,171
0500000US17173,"Shelby County, Illinois",17,173
0500000US17175,"Stark County, Illinois",17,175
0500000US17177,"Stephenson County, Illinois",17,177
0500000US17179,"Tazewell County, Illinois",17,179
0500000US17181,"Union County, Illinois",17,181
0500000US17183,"Vermilion County, Illinois",17,183
0500000US17185,"Wabash County, Illinois",17,185
0500000US17187,"Warren County, Illinois",17,187
0500000US17189,"Washington County, Illinois",17,189
0500000US17191,"Wayne County, Illinois",17,191
0500000US17193,"White County, Illinois",17,193
0500000US17195,"Whiteside County, Illinois",17,195
0500000US17197,"Will County, Illinois",17,197
0500000US17199,"Williamson County, Illinois",17,199
0500000US17201,"Winnebago County, Illinois",17,201
0500000US17203,"Woodford County, Illinois",17,203
0500000US18001,"Adams County, Indiana",18,001
0500000US18003,"Allen County, Indiana",18,003
0500000US18005,"Bartholomew County, Indiana",18,005
0500000US18007,"Benton County, Indiana",18,007
0500000US18009,"Blackford County, Indiana",18,009
0500000US18011,"Boone County, Indiana",18,011
0500000US18013,"Brown County, Indiana",18,013
0500000US18015,"Carroll County, Indiana",18,015
0500000US18017,"Cass County, Indiana",18,017
0500000US18019,"Clark County, Indiana",18,019
0500000US18021,"Clay County, Indiana",18,021
0500000US18023,"Clinton County, Indiana",18,023
0500000US18025,"Crawford County, Indiana",18,025
0500000US18027,"Daviess County, Indiana",18,027
0500000US18029,"Dearborn County, Indiana",18,029
0500000US18031,"Decatur County, Indiana",18,031
0500000US18033,"DeKalb County, Indiana",18,033
0500000US18035,"Delaware County, Indiana",18,035
0500000US18037,"Dubois County, Indiana",18,037
0500000US18039,"Elkhart County, Indiana",18,039
0500000US18041,"Fayette County, Indiana",18,041
0500000US18043,"Floyd County, Indiana",18,043
0500000US18045,"Fountain County, Indiana",18,045
0500000US18047,"Franklin County, Indiana",18,047
0500000US18049,"Fulton County, Indiana",18,049
0500000US18051,"Gibson County, Indiana",18,051
0500000US18053,"Grant County, Indiana",18,053
0500000US18055,"Greene County, Indiana",18,055
0500000US18057,"Hamilton County, Indiana",18,057
0500000US18059,"Hancock County, Indiana",18,059
0500000US18061,"Harrison County, Indiana",18,061
0500000US18063,"Hendricks County, Indiana",18,063
0500000US18065,"Henry County, Indiana",18,065
0500000US18067,"Howard County, Indiana",18,067
0500000US18069,"Huntington County, Indiana",18,069
0500000US18071,"Jackson County, Indiana",18,071
0500000US18073,"Jasper County, Indiana",18,073
0500000US18075,"Jay County, Indiana",18,075
0500000US18077,"Jefferson County, Indiana",18,077
0500000US18079,"Jennings County, Indiana",18,079
0500000US18081,"Johnson County, Indiana",18,081
0500000US18083,"Knox County, Indiana",18,083
0500000US18085,"Kosciusko County, Indiana",18,085
0500000US18087,"LaGrange County, Indiana",18,087
0500000US18089,"Lake County, Indiana",18,089
0500000US18091,"LaPorte County, Indiana",18,091
0500000US18093,"Lawrence County, Indiana",18,093
0500000US18095,"Madison County, Indiana",18,095
0500000US18097,"Marion County, Indiana",18,097
0500000US18099,"Marshall County, Indiana",18,099
0500000US18101,"Martin County, Indiana",18,101
0500000US18103,"Miami County, Indiana",18,103
0500000US18105,"Monroe County, Indiana",18,105
0500000US18107,"Montgomery County, Indiana",18,107
0500000US18109,"Morgan County, Indiana",18,109
0500000US18111,"Newton County, Indiana",18,111
0500000US18113,"Noble County, Indiana",18,113
0500000US18115,"Ohio County, Indiana",18,115
0500000US18117,"Orange County, Indiana",18,117
0500000US18119,"Owen County, Indiana",18,119
0500000US18121,"Parke County, Indiana",18,121
0500000US18123,"Perry County, Indiana",18,123
0500000US18125,"Pike County, Indiana",18,125
0500000US18127,"Porter County, Indiana",18,127
0500000US18129,"Posey County, Indiana",18,129
0500000US18131,"Pulaski County, Indiana",18,131
0500000US18133,"Putnam County, Indiana",18,133
0500000US18135,"Randolph County, Indiana",18,135
0500000US18137,"Ripley County, Indiana",18,137
0500000US18139,"Rush County, Indiana",18,139
0500000US18141,"St. Joseph County, Indiana",18,141
0500000US18143,"Scott County, Indiana",18,143
0500000US18145,"Shelby County, Indiana",18,145
0500000US18147,"Spencer County, Indiana",18,147
0500000US18149,"Starke County, Indiana",18,149
0500000US18151,"Steuben County, Indiana",18,151
0500000US18153,"Sullivan County, Indiana",18,153
0500000US18155,"Switzerland County, Indiana",18,155
0500000US18157,"Tippecanoe County, Indiana",18,157
0500000US18159,"Tipton County, Indiana",18,159
0500000US18161,"Union County, Indiana",18,161
0500000US18163,"Vanderburgh County, Indiana",18,163
0500000US18165,"Vermillion County, Indiana",18,165
0500000US18167,"Vigo County, Indiana",18,167
0500000US18169,"Wabash County, Indiana",18,169
0500000US18171,"Warren County, Indiana",18,171
0500000US18173,"Warrick County, Indiana",18,173
0500000US18175,"Washington County, Indiana",18,175
0500000US18177,"Wayne County, Indiana",18,177
0500000US18179,"Wells County, Indiana",18,179
0500000US18181,"White County, Indiana",18,181
0500000US18183,"Whitley County, Indiana",18,183
0500000US19001,"Adair County, Iowa",19,001
0500000US19003,"Adams County, Iowa",19,003
0500000US19005,"Allamakee County, Iowa",19,005
0500000US19007,"Appanoose County, Iowa",19,007
0500000US19009,"Audubon County, Iowa",19,009
0500000US19011,"Benton County, Iowa",19,011
0500000US19013,"Black Hawk County, Iowa",19,013
0500000US19015,"Boone County, Iowa",19,015
0500000US19017,"Bremer County, Iowa",19,017
0500000US19019,"Buchanan County, Iowa",19,019
0500000US19021,"Buena Vista County, Iowa",19,021
0500000US19023,"Butler County, Iowa",19,023
0500000US19025,"Calhoun County, Iowa",19,025
0500000US19027,"Carroll County, Iowa",19,027
0500000US19029,"Cass County, Iowa",19,029
0500000US19031,"Cedar County, Iowa",19,031
0500000US19033,"Cerro Gordo County, Iowa",19,033
0500000US19035,"Cherokee County, Iowa",19,035
0500000US19037,"Chickasaw County, Iowa",19,037
0500000US19039,"Clarke County, Iowa",19,039
0500000US19041,"Clay County, Iowa",19,041
0500000US19043,"Clayton County, Iowa",19,043
0500000US19045,"Clinton County, Iowa",19,045
0500000US19047,"Crawford County, Iowa",19,047
0500000US19049,"Dallas County, Iowa",19,049
0500000US19051,"Davis County, Iowa",19,051
0500000US19053,"Decatur County, Iowa",19,053
0500000US19055,"Delaware County, Iowa",19,055
0500000US19057,"Des Moines County, Iowa",19,057
0500000US19059,"Dickinson County, Iowa",19,059
0500000US19061,"Dubuque County, Iowa",19,061
0500000US19063,"Emmet County, Iowa",19,063
0500000US19065,"Fayette County, Iowa",19,065
0500000US19067,"Floyd County, Iowa",19,067
0500000US19069,"Franklin County, Iowa",19,069
0500000US19071,"Fremont County, Iowa",19,071
0500000US19073,"Greene County, Iowa",19,073
0500000US19075,"Grundy County, Iowa",19,075
0500000US19077,"Guthrie County, Iowa",19,077
0500000US19079,"Hamilton County, Iowa",19,079
0500000US19081,"Hancock County, Iowa",19,081
0500000US19083,"Hardin County, Iowa",19,083
0500000US19085,"Harrison County, Iowa",19,085
0500000US19087,"Henry County, Iowa",19,087
0500000US19089,"Howard County, Iowa",19,089
0500000US19091,"Humboldt County, Iowa",19,091
0500000US19093,"Ida County, Iowa",19,093
0500000US19095,"Iowa County, Iowa",19,095
0500000US19097,"Jackson County, Iowa",19,097
0500000US19099,"Jasper County, Iowa",19,099
0500000US19101,"Jefferson County, Iowa",19,101
0500000US19103,"Johnson County, Iowa",19,103
0500000US19105,"Jones County, Iowa",19,105
0500000US19107,"Keokuk County, Iowa",19,107
0500000US19109,"Kossuth County, Iowa",19,109
0500000US19111,"Lee County, Iowa",19,111
0500000US19113,"Linn County, Iowa",19,113
0500000US19115,"Louisa County, Iowa",19,115
0500000US19117,"Lucas County, Iowa",19,117
0500000US19119,"Lyon County, Iowa",19,119
0500000US19121,"Madison County, Iowa",19,121
0500000US19123,"Mahaska County, Iowa",19,123
0500000US19125,"Marion County, Iowa",19,125
0500000US19127,"Marshall County, Iowa",19,127
0500000US19129,"Mills County, Iowa",19,129
0500000US19131,"Mitchell County, Iowa",19,131
0500000US19133,"Monona County, Iowa",19,133
0500000US19135,"Monroe County, Iowa",19,135
0500000US19137,"Montgomery County, Iowa",19,137
0500000US19139,"Muscatine County, Iowa",19,139
0500000US19141,"O'Brien County, Iowa",19,141
0500000US19143,"Osceola County, Iowa",19,143
0500000US19145,"Page County, Iowa",19,145
0500000US19147,"Palo Alto County, Iowa",19,147
0500000US19149,"Plymouth County, Iowa",19,149
0500000US19151,"Pocahontas County, Iowa",19,151
0500000US19153,"Polk County, Iowa",19,153
0500000US19155,"Pottawattamie County, Iowa",19,155
0500000US19157,"Poweshiek County, Iowa",19,157
0500000US19159,"Ringgold County, Iowa",19,159
0500000US19161,"Sac County, Iowa",19,161
0500000US19163,"Scott County, Iowa",19,163
0500000US19165,"Shelby County, Iowa",19,165
0500000US19167,"Sioux County, Iowa",19,167
0500000US19169,"Story County, Iowa",19,169
0500000US19171,"Tama County, Iowa",19,171
0500000US19173,"Taylor County, Iowa",19,173
0500000US19175,"Union County, Iowa",19,175
0500000US19177,"Van Buren County, Iowa",19,177
0500000US19179,"Wapello County, Iowa",19,179
0500000US19181,"Warren County, Iowa",19,181
0500000US19183,"Washington County, Iowa",19,183
0500000US19185,"Wayne County, Iowa",19,185
0500000US19187,"Webster County, Iowa",19,187
0500000US19189,"Winnebago County, Iowa",19,189
0500000US19191,"Winneshiek County, Iowa",19,191
0500000US19193,"Woodbury County, Iowa",19,193
0500000US19195,"Worth County, Iowa",19,195
0500000US19197,"Wright County, Iowa",19,197
0500000US20001,"Allen County, Kansas",20,001
0500000US20003,"Anderson County, Kansas",20,003
0500000US20005,"Atchison County, Kansas",20,005
0500000US20007,"Barber County, Kansas",20,007
0500000US20009,"Barton County, Kansas",20,009
0500000US20011,"Bourbon County, Kansas",20,011
0500000US20013,"Brown County, Kansas",20,013
0500000US20015,"Butler County, Kansas",20,015
0500000US20017,"Chase County, Kansas",20,017
0500000US20019,"Chautauqua County, Kansas",20,019
0500000US20021,"Cherokee County, Kansas",20,021
0500000US20023,"Cheyenne County, Kansas",20,023
0500000US20025,"Clark County, Kansas",20,025
0500000US20027,"Clay County, Kansas",20,027
0500000US20029,"Cloud County, Kansas",20,029
0500000US20031,"Coffey County, Kansas",20,031
0500000US20033,"Comanche County, Kansas",20,033
0500000US20035,"Cowley County, Kansas",20,035
0500000US20037,"Crawford County, Kansas",20,037
0500000US20039,"Decatur County, Kansas",20,039
0500000US20041,"Dickinson County, Kansas",20,041
0500000US20043,"Doniphan County, Kansas",20,043
0500000US20045,"Douglas County, Kansas",20,045
0500000US20047,"Edwards County, Kansas",20,047
0500000US20049,"Elk County, Kansas",20,049
0500000US20051,"Ellis County, Kansas",20,051
0500000US20053,"Ellsworth County, Kansas",20,053
0500000US20055,"Finney County, Kansas",20,055
0500000US20057,"Ford County, Kansas",20,057
0500000US20059,"Franklin County, Kansas",20,059
0500000US20061,"Geary County, Kansas",20,061
0500000US20063,"Gove County, Kansas",20,063
0500000US20065,"Graham County, Kansas",20,065
0500000US20067,"Grant County, Kansas",20,067
0500000US20069,"Gray County, Kansas",20,069
0500000US20071,"Greeley County, Kansas",20,071
0500000US20073,"Greenwood County, Kansas",20,073
0500000US20075,"Hamilton County, Kansas",20,075
0500000US20077,"Harper County, Kansas",20,077
0500000US20079,"Harvey County, Kansas",20,079
0500000US20081,"Haskell County, Kansas",20,081
0500000US20083,"Hodgeman County, Kansas",20,083
0500000US20085,"Jackson County, Kansas",20,085
0500000US20087,"Jefferson County, Kansas",20,087
0500000US20089,"Jewell County, Kansas",20,089
0500000US20091,"Johnson County, Kansas",20,091
0500000US20093,"Kearny County, Kansas",20,093
0500000US20095,"Kingman County, Kansas",20,095
0500000US20097,"Kiowa County, Kansas",20,097
0500000US20099,"Labette County, Kansas",20,099
0500000US20101,"Lane County, Kansas",20,101
0500000US20103,"Leavenworth County, Kansas",20,103
0500000US20105,"Lincoln County, Kansas",20,105
0500000US20107,"Linn County, Kansas",20,107
0500000US20109,"Logan County, Kansas",20,109
0500000US20111,"Lyon County, Kansas",20,111
0500000US20113,"McPherson County, Kansas",20,113
0500000US20115,"Marion County, Kansas",20,115
0500000US20117,"Marshall County, Kansas",20,117
0500000US20119,"Meade County, Kansas",20,119
0500000US20121,"Miami County, Kansas",20,121
0500000US20123,"Mitchell County, Kansas",20,123
0500000US20125,"Montgomery County, Kansas",20,125
0500000US20127,"Morris County, Kansas",20,127
0500000US20129,"Morton County, Kansas",20,129
0500000US20131,"Nemaha County, Kansas",20,131
0500000US20133,"Neosho County, Kansas",20,133
0500000US20135,"Ness County, Kansas",20,135
0500000US20137,"Norton County, Kansas",20,137
0500000US20139,"Osage County, Kansas",20,139
0500000US20141,"Osborne County, Kansas",20,141
0500000US20143,"Ottawa County, Kansas",20,143
0500000US20145,"Pawnee County, Kansas",20,145
0500000US20147,"Phillips County, Kansas",20,147
0500000US20149,"Pottawatomie County, Kansas",20,149
0500000US20151,"Pratt County, Kansas",20,151
0500000US20153,"Rawlins County, Kansas",20,153
0500000US20155,"Reno County, Kansas",20,155
0500000US20157,"Republic County, Kansas",20,157
0500000US20159,"Rice County, Kansas",20,159
0500000US20161,"Riley County, Kansas",20,161
0500000US20163,"Rooks County, Kansas",20,163
0500000US20165,"Rush County, Kansas",20,165
0500000US20167,"Russell County, Kansas",20,167
0500000US20169,"Saline County, Kansas",20,169
0500000US20171,"Scott County, Kansas",20,171
0500000US20173,"Sedgwick County, Kansas",20,173
0500000US20175,"Seward County, Kansas",20,175
0500000US20177,"Shawnee County, Kansas",20,177
0500000US20179,"Sheridan County, Kansas",20,179
0500000US20181,"Sherman County, Kansas",20,181
0500000US20183,"Smith County, Kansas",20,183
0500000US20185,"Stafford County, Kansas",20,185
0500000US20187,"Stanton County, Kansas",20,187
0500000US20189,"Stevens County, Kansas",20,189
0500000US20191,"Sumner County, Kansas",20,191
0500000US20193,"Thomas County, Kansas",20,193
0500000US20195,"Trego County, Kansas",20,195
0500000US20197,"Wabaunsee County, Kansas",20,197
0500000US20199,"Wallace County, Kansas",20,199
0500000US20201,"Washington County, Kansas",20,201
0500000US20203,"Wichita County, Kansas",20,203
0500000US20205,"Wilson County, Kansas",20,205
0500000US20207,"Woodson County, Kansas",20,207
0500000US20209,"Wyandotte County, Kansas",20,209
0500000US21001,"Adair County, Kentucky",21,001
0500000US21003,"Allen County, Kentucky",21,003
0500000US21005,"Anderson County, Kentucky",21,005
0500000US21007,"Ballard County, Kentucky",21,007
0500000US21009,"Barren County, Kentucky",21,009
0500000US21011,"Bath County, Kentucky",21,011
0500000US21013,"Bell County, Kentucky",21,013
0500000US21015,"Boone County, Kentucky",21,015
0500000US21017,"Bourbon County, Kentucky",21,017
0500000US21019,"Boyd County, Kentucky",21,019
0500000US21021,"Boyle County, Kentucky",21,021
0500000US21023,"Bracken County, Kentucky",21,023
0500000US21025,"Breathitt County, Kentucky",21,025
0500000US21027,"Breckinridge County, Kentucky",21,027
0500000US21029,"Bullitt County, Kentucky",21,029
0500000US21031,"Butler County, Kentucky",21,031
0500000US21033,"Caldwell County, Kentucky",21,033
0500000US21035,"Calloway County, Kentucky",21,035
0500000US21037,"Campbell County, Kentucky",21,037
0500000US21039,"Carlisle County, Kentucky",21,039
0500000US21041,"Carroll County, Kentucky",21,041
0500000US21043,"Carter County, Kentucky",21,043
0500000US21045,"Casey County, Kentucky",21,045
0500000US21047,"Christian County, Kentucky",21,047
0500000US21049,"Clark County, Kentucky",21,049
0500000US21051,"Clay County, Kentucky",21,051
0500000US21053,"Clinton County, Kentucky",21,053
0500000US21055,"Crittenden County, Kentucky",21,055
0500000US21057,"Cumberland County, Kentucky",21,057
0500000US21059,"Daviess County, Kentucky",21,059
0500000US21061,"Edmonson County, Kentucky",21,061
0500000US21063,"Elliott County, Kentucky",21,063
0500000US21065,"Estill County, Kentucky",21,065
0500000US21067,"Fayette County, Kentucky",21,067
0500000US21069,"Fleming County, Kentucky",21,069
0500000US21071,"Floyd County, Kentucky",21,071
0500000US21073,"Franklin County, Kentucky",21,073
0500000US21075,"Fulton County, Kentucky",21,075
0500000US21077,"Gallatin County, Kentucky",21,077
0500000US21079,"Garrard County, Kentucky",21,079
0500000US21081,"Grant County, Kentucky",21,081
0500000US21083,"Graves County, Kentucky",21,083
0500000US21085,"Grayson County, Kentucky",21,085
0500000US21087,"Green County, Kentucky",21,087
0500000US21089,"Greenup County, Kentucky",21,089
0500000US21091,"Hancock County, Kentucky",21,091
0500000US21093,"Hardin County, Kentucky",21,093
0500000US21095,"Harlan County, Kentucky",21,095
0500000US21097,"Harrison County, Kentucky",21,097
0500000US21099,"Hart County, Kentucky",21,099
0500000US21101,"Henderson County, Kentucky",21,101
0500000US21103,"Henry County, Kentucky",21,103
0500000US21105,"Hickman County, Kentucky",21,105
0500000US21107,"Hopkins County, Kentucky",21,107
0500000US21109,"Jackson County, Kentucky",21,109
0500000US21111,"Jefferson County, Kentucky",21,111
0500000US21113,"Jessamine County, Kentucky",21,113
0500000US21115,"Johnson County, Kentucky",21,115
0500000US21117,"Kenton County, Kentucky",21,117
0500000US21119,"Knott County, Kentucky",21,119
0500000US21121,"Knox County, Kentucky",21,121
0500000US21123,"Larue County, Kentucky",21,123
0500000US21125,"Laurel County, Kentucky",21,125
0500000US21127,"Lawrence County, Kentucky",21,127
0500000US21129,"Lee County, Kentucky",21,129
0500000US21131,"Leslie County, Kentucky",21,131
0500000US21133,"Letcher County, Kentucky",21,133
0500000US21135,"Lewis County, Kentucky",21,135
0500000US21137,"Lincoln County, Kentucky",21,137
0500000US21139,"Livingston County, Kentucky",21,139
0500000US21141,"Logan County, Kentucky",21,141
0500000US21143,"Lyon County, Kentucky",21,143
0500000US21145,"McCracken County, Kentucky",21,145
0500000US21147,"McCreary County, Kentucky",21,147
0500000US21149,"McLean County, Kentucky",21,149
0500000US21151,"Madison County, Kentucky",21,151
0500000US21153,"Magoffin County, Kentucky",21,153
0500000US21155,"Marion County, Kentucky",21,155
0500000US21157,"Marshall County, Kentucky",21,157
0500000US21159,"Martin County, Kentucky",21,159
0500000US21161,"Mason County, Kentucky",21,161
0500000US21163,"Meade County, Kentucky",21,163
0500000US21165,"Menifee County, Kentucky",21,165
0500000US21167,"Mercer County, Kentucky",21,167
0500000US21169,"Metcalfe County, Kentucky",21,169
0500000US21171,"Monroe County, Kentucky",21,171
0500000US21173,"Montgomery County, Kentucky",21,173
0500000US21175,"Morgan County, Kentucky",21,175
0500000US21177,"Muhlenberg County, Kentucky",21,177
0500000US21179,"Nelson County, Kentucky",21,179
0500000US21181,"Nicholas County, Kentucky",21,181
0500000US21183,"Ohio County, Kentucky",21,183
0500000US21185,"Oldham County, Kentucky",21,185
0500000US21187,"Owen County, Kentucky",21,187
0500000US21189,"Owsley County, Kentucky",21,189
0500000US21191,"Pendleton County, Kentucky",21,191
0500000US21193,"Perry County, Kentucky",21,193
0500000US21195,"Pike County, Kentucky",21,195
0500000US21197,"Powell County, Kentucky",21,197
0500000US21199,"Pulaski County, Kentucky",21,199
0500000US21201,"Robertson County, Kentucky",21,201
0500000US21203,"Rockcastle County, Kentucky",21,203
0500000US21205,"Rowan County, Kentucky",21,205
0500000US21207,"Russell County, Kentucky",21,207
0500000US21209,"Scott County, Kentucky",21,209
0500000US21211,"Shelby County, Kentucky",21,211
0500000US21213,"Simpson County, Kentucky",21,213
0500000US21215,"Spencer County, Kentucky",21,215
0500000US21217,"Taylor County, Kentucky",21,217
0500000US21219,"Todd County, Kentucky",21,219
0500000US21221,"Trigg County, Kentucky",21,221
0500000US21223,"Trimble County, Kentucky",21,223
0500000US21225,"Union County, Kentucky",21,225
0500000US21227,"Warren County, Kentucky",21,227
0500000US21229,"Washington County, Kentucky",21,229
0500000US21231,"Wayne County, Kentucky",21,231
0500000US21233,"Webster County, Kentucky",21,233
0500000US21235,"Whitley County, Kentucky",21,235
0500000US21237,"Wolfe County, Kentucky",21,237
0500000US21239,"Woodford County, Kentucky",21,239
0500000US22001,"Acadia Parish, Louisiana",22,001
0500000US22003,"Allen Parish, Louisiana",22,003
0500000US22005,"Ascension Parish, Louisiana",22,005
0500000US22007,"Assumption Parish, Louisiana",22,007
0500000US22009,"Avoyelles Parish, Louisiana",22,009
0500000US22011,"Beauregard Parish, Louisiana",22,011
0500000US22013,"Bienville Parish, Louisiana",22,013
0500000US22015,"Bossier Parish, Louisiana",22,015
0500000US22017,"Caddo Parish, Louisiana",22,017
0500000US22019,"Calcasieu Parish, Louisiana",22,019
0500000US22021,"Caldwell Parish, Louisiana",22,021
0500000US22023,"Cameron Parish, Louisiana",22,023
0500000US22025,"Catahoula Parish, Louisiana",22,025
0500000US22027,"Claiborne Parish, Louisiana",22,027
0500000US22029,"Concordia Parish, Louisiana",22,029
0500000US22031,"De Soto Parish, Louisiana",22,031
0500000US22033,"East Baton Rouge Parish, Louisiana",22,033
0500000US22035,"East Carroll Parish, Louisiana",22,035
0500000US22037,"East Feliciana Parish, Louisiana",22,037
0500000US22039,"Evangeline Parish, Louisiana",22,039
0500000US22041,"Franklin Parish, Louisiana",22,041
0500000US22043,"Grant Parish, Louisiana",22,043
0500000US22045,"Iberia Parish, Louisiana",22,045
0500000US22047,"Iberville Parish, Louisiana",22,047
0500000US22049,"Jackson Parish, Louisiana",22,049
0500000US22051,"Jefferson Parish, Louisiana",22,051
0500000US22053,"Jefferson Davis Parish, Louisiana",22,053
0500000US22055,"Lafayette Parish, Louisiana",22,055
0500000US22057,"Lafourche Parish, Louisiana",22,057
0500000US22059,"LaSalle Parish, Louisiana",22,059
0500000US22061,"Lincoln Parish, Louisiana",22,061
0500000US22063,"Livingston Parish, Louisiana",22,063
0500000US22065,"Madison Parish, Louisiana",22,065
0500000US22067,"Morehouse Parish, Louisiana",22,067
0500000US22069,"Natchitoches Parish, Louisiana",22,069
0500000US22071,"Orleans Parish, Louisiana",22,071
0500000US22073,"Ouachita Parish, Louisiana",22,073
0500000US22075,"Plaquemines Parish, Louisiana",22,075
0500000US22077,"Pointe Coupee Parish, Louisiana",22,077
0500000US22079,"Rapides Parish, Louisiana",22,079
0500000US22081,"Red River Parish, Louisiana",22,081
0500000US22083,"Richland Parish, Louisiana",22,083
0500000US22085,"Sabine Parish, Louisiana",22,085
0500000US22087,"St. Bernard Parish, Louisiana",22,087
0500000US22089,"St. Charles Parish, Louisiana",22,089
0500000US22091,"St. Helena Parish, Louisiana",22,091
0500000US22093,"St. James Parish, Louisiana",22,093
0500000US22095,"St. John the Baptist Parish, Louisiana",22,095
0500000US22097,"St. Landry Parish, Louisiana",22,097
0500000US22099,"St. Martin Parish, Louisiana",22,099
0500000US22101,"St. Mary Parish, Louisiana",22,101
0500000US22103,"St. Tammany Parish, Louisiana",22,103
0500000US22105,"Tangipahoa Parish, Louisiana",22,105
0500000US22107,"Tensas Parish, Louisiana",22,107
0500000US22109,"Terrebonne Parish, Louisiana",22,109
0500000US22111,"Union Parish, Louisiana",22,111
0500000US22113,"Vermilion Parish, Louisiana",22,113
0500000US22115,"Vernon Parish, Louisiana",22,115
0500000US22117,"Washington Parish, Louisiana",22,117
0500000US22119,"Webster Parish, Louisiana",22,119
0500000US22121,"West Baton Rouge Parish, Louisiana",22,121
0500000US22123,"West Carroll Parish, Louisiana",22,123
0500000US22125,"West Feliciana Parish, Louisiana",22,125
0500000US22127,"Winn Parish, Louisiana",22,127
0500000US23001,"Androscoggin County, Maine",23,001
0500000US23003,"Aroostook County, Maine",23,003
0500000US23005,"Cumberland County, Maine",23,005
0500000US23007,"Franklin County, Maine",23,007
0500000US23009,"Hancock County, Maine",23,009
0500000US23011,"Kennebec County, Maine",23,011
0500000US23013,"Knox County, Maine",23,013
0500000US23015,"Lincoln County, Maine",23,015
0500000US23017,"Oxford County, Maine",23,017
0500000US23019,"Penobscot County, Maine",23,019
0500000US23021,"Piscataquis County, Maine",23,021
0500000US23023,"Sagadahoc County, Maine",23,023
0500000US23025,"Somerset County, Maine",23,025
0500000US23027,"Waldo County, Maine",23,027
0500000US23029,"Washington County, Maine",23,029
0500000US23031,"York County, Maine",23,031
0500000US24001,"Allegany County, Maryland",24,001
