GEO_ID,NAME,B27010_001E,B27010_002E,B27010_018E,B27010_034E,B27010_051E,B27010_007E,B27010_013E,B27010_023E,B27010_029E,B27010_039E,B27010_046E,B27010_062E,state,county,tract,block group,GEO_ID_2,GEO_ID_2
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1505,404,294,541,266,269,0,82,0,179,6,81,15,001,020100,1,1500000US150010201001,1500000US150010201002
1500000US150030080122,Block Group 2; Census Tract 80.12; Honolulu County; Hawaii,1570,285,218,453,614,198,0,24,0,44,0,61,15,003,008012,2,1500000US150030080122,1500000US150030080122
1500000US150030080131,Block Group 1; Census Tract 80.13; Honolulu County; Hawaii,1134,342,53,318,421,32,0,9,0,57,0,6,15,003,008013,1,1500000US150030080131,1500000US150030080132
1500000US150030080132,Block Group 2; Census Tract 80.13; Honolulu County; Hawaii,1345,282,141,536,386,26,0,0,0,40,0,0,15,003,008013,2,1500000US150030080132,1500000US150030080131
1500000US150030083011,Block Group 1; Census Tract 83.01; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,008301,1,1500000US150030083011,1500000US150030083013
1500000US150030083012,Block Group 2; Census Tract 83.01; Honolulu County; Hawaii,2481,1099,492,777,113,321,0,125,0,48,17,0,15,003,008301,2,1500000US150030083012,1500000US150030083011
1500000US150030083013,Block Group 3; Census Tract 83.01; Honolulu County; Hawaii,1072,325,227,491,29,249,0,97,0,65,0,0,15,003,008301,3,1500000US150030083013,1500000US150030083012
1500000US150030083014,Block Group 4; Census Tract 83.01; Honolulu County; Hawaii,1451,657,332,392,70,172,0,28,0,67,18,9,15,003,008301,4,1500000US150030083014,1500000US150030083014
1500000US150030083021,Block Group 1; Census Tract 83.02; Honolulu County; Hawaii,2437,653,464,758,562,145,0,11,0,81,0,76,15,003,008302,1,1500000US150030083021,1500000US150030083021
1500000US150030083022,Block Group 2; Census Tract 83.02; Honolulu County; Hawaii,2310,449,588,779,494,93,0,12,11,69,21,43,15,003,008302,2,1500000US150030083022,1500000US150030084052
1500000US150030083023,Block Group 3; Census Tract 83.02; Honolulu County; Hawaii,2172,518,348,889,417,191,0,68,0,59,0,12,15,003,008302,3,1500000US150030083023,1500000US150030083022
1500000US150030084051,Block Group 1; Census Tract 84.05; Honolulu County; Hawaii,1748,466,369,587,326,55,0,41,0,33,12,36,15,003,008405,1,1500000US150030084051,1500000US150030083023
1500000US150030084052,Block Group 2; Census Tract 84.05; Honolulu County; Hawaii,958,240,397,260,61,78,0,41,0,8,0,0,15,003,008405,2,1500000US150030084052,1500000US150030084051
1500000US150030084053,Block Group 3; Census Tract 84.05; Honolulu County; Hawaii,2385,536,651,837,361,112,0,67,0,16,0,102,15,003,008405,3,1500000US150030084053,1500000US150030084053
1500000US150030084071,Block Group 1; Census Tract 84.07; Honolulu County; Hawaii,2289,862,340,872,215,39,0,28,0,3,0,0,15,003,008407,1,1500000US150030084071,1500000US150030084071
1500000US150030084072,Block Group 2; Census Tract 84.07; Honolulu County; Hawaii,1609,554,415,552,88,149,0,96,0,0,0,8,15,003,008407,2,1500000US150030084072,1500000US150030084072
1500000US150030084081,Block Group 1; Census Tract 84.08; Honolulu County; Hawaii,1337,252,428,488,169,20,0,0,0,0,0,0,15,003,008408,1,1500000US150030084081,1500000US150030084081
1500000US150030084082,Block Group 2; Census Tract 84.08; Honolulu County; Hawaii,3823,1389,657,1478,299,88,0,19,0,19,0,0,15,003,008408,2,1500000US150030084082,1500000US150030084082
1500000US150030084083,Block Group 3; Census Tract 84.08; Honolulu County; Hawaii,3662,1544,369,1460,289,0,0,23,0,0,0,16,15,003,008408,3,1500000US150030084083,1500000US150030084083
1500000US150030084101,Block Group 1; Census Tract 84.10; Honolulu County; Hawaii,1862,380,578,674,230,106,0,43,0,88,0,41,15,003,008410,1,1500000US150030084101,1500000US150030084101
1500000US150030084102,Block Group 2; Census Tract 84.10; Honolulu County; Hawaii,5183,1631,985,2170,397,109,0,53,0,62,11,29,15,003,008410,2,1500000US150030084102,1500000US150030084102
1500000US150030084111,Block Group 1; Census Tract 84.11; Honolulu County; Hawaii,816,157,149,387,123,0,0,8,0,9,0,2,15,003,008411,1,1500000US150030084111,1500000US150030084111
1500000US150030084112,Block Group 2; Census Tract 84.11; Honolulu County; Hawaii,1226,340,430,368,88,10,0,106,0,35,0,0,15,003,008411,2,1500000US150030084112,1500000US150030084112
1500000US150030084113,Block Group 3; Census Tract 84.11; Honolulu County; Hawaii,1251,448,212,484,107,19,0,0,0,50,0,34,15,003,008411,3,1500000US150030084113,1500000US150030084113
1500000US150030084131,Block Group 1; Census Tract 84.13; Honolulu County; Hawaii,1780,533,339,682,226,82,0,37,0,169,0,8,15,003,008413,1,1500000US150030084131,1500000US150030084131
1500000US150030084132,Block Group 2; Census Tract 84.13; Honolulu County; Hawaii,1314,179,279,512,344,52,0,49,0,65,6,20,15,003,008413,2,1500000US150030084132,1500000US150030084132
1500000US150030084141,Block Group 1; Census Tract 84.14; Honolulu County; Hawaii,2324,834,230,1090,170,22,0,20,0,13,0,0,15,003,008414,1,1500000US150030084141,1500000US150030084141
1500000US150030084151,Block Group 1; Census Tract 84.15; Honolulu County; Hawaii,2191,617,473,907,194,192,0,0,0,50,0,0,15,003,008415,1,1500000US150030084151,1500000US150030084161
1500000US150030084152,Block Group 2; Census Tract 84.15; Honolulu County; Hawaii,1808,533,255,862,158,69,0,27,0,1,0,0,15,003,008415,2,1500000US150030084152,1500000US150030084172
1500000US150030084161,Block Group 1; Census Tract 84.16; Honolulu County; Hawaii,1106,337,280,362,127,73,0,82,0,11,0,0,15,003,008416,1,1500000US150030084161,1500000US150030084171
1500000US150030084162,Block Group 2; Census Tract 84.16; Honolulu County; Hawaii,2072,548,625,850,49,200,0,169,0,154,0,0,15,003,008416,2,1500000US150030084162,1500000US150030084151
1500000US150030084171,Block Group 1; Census Tract 84.17; Honolulu County; Hawaii,849,89,141,544,75,0,0,66,0,89,0,0,15,003,008417,1,1500000US150030084171,1500000US150030084152
1500000US150030084172,Block Group 2; Census Tract 84.17; Honolulu County; Hawaii,1620,495,286,527,312,300,0,0,0,29,0,0,15,003,008417,2,1500000US150030084172,1500000US150030084162
1500000US150030084173,Block Group 3; Census Tract 84.17; Honolulu County; Hawaii,587,171,150,176,90,0,0,0,0,0,0,0,15,003,008417,3,1500000US150030084173,1500000US150030084173
1500000US150030084181,Block Group 1; Census Tract 84.18; Honolulu County; Hawaii,2355,697,262,960,436,303,0,46,0,176,45,21,15,003,008418,1,1500000US150030084181,1500000US150030084182
1500000US150030084182,Block Group 2; Census Tract 84.18; Honolulu County; Hawaii,1886,251,540,597,498,87,0,131,0,57,0,0,15,003,008418,2,1500000US150030084182,1500000US150030084181
1500000US150030084183,Block Group 3; Census Tract 84.18; Honolulu County; Hawaii,968,247,175,412,134,15,0,28,0,37,0,0,15,003,008418,3,1500000US150030084183,1500000US150030084183
1500000US150030085021,Block Group 1; Census Tract 85.02; Honolulu County; Hawaii,3013,834,721,1281,177,415,0,213,0,449,31,12,15,003,008502,1,1500000US150030085021,1500000US150030085021
1500000US150030086091,Block Group 1; Census Tract 86.09; Honolulu County; Hawaii,1691,269,343,727,352,45,0,11,0,113,0,95,15,003,008609,1,1500000US150030086091,1500000US150030086091
1500000US150030086101,Block Group 1; Census Tract 86.10; Honolulu County; Hawaii,787,98,53,360,276,0,0,0,0,7,0,0,15,003,008610,1,1500000US150030086101,1500000US150030086101
1500000US150030086111,Block Group 1; Census Tract 86.11; Honolulu County; Hawaii,25,6,8,7,4,6,0,4,0,0,0,0,15,003,008611,1,1500000US150030086111,1500000US150030086111
1500000US150030086231,Block Group 1; Census Tract 86.23; Honolulu County; Hawaii,1641,419,283,815,124,0,0,0,0,0,0,19,15,003,008623,1,1500000US150030086231,1500000US150030086231
1500000US150030086232,Block Group 2; Census Tract 86.23; Honolulu County; Hawaii,963,346,190,365,62,246,0,35,0,126,0,0,15,003,008623,2,1500000US150030086232,1500000US150030086234
1500000US150030086233,Block Group 3; Census Tract 86.23; Honolulu County; Hawaii,2229,690,364,974,201,52,0,61,0,40,0,34,15,003,008623,3,1500000US150030086233,1500000US150030086232
1500000US150030086234,Block Group 4; Census Tract 86.23; Honolulu County; Hawaii,37,9,28,0,0,9,0,0,0,0,0,0,15,003,008623,4,1500000US150030086234,1500000US150030086233
1500000US150030086241,Block Group 1; Census Tract 86.24; Honolulu County; Hawaii,1732,565,325,535,307,253,0,3,0,19,0,7,15,003,008624,1,1500000US150030086241,1500000US150030086241
1500000US150030086242,Block Group 2; Census Tract 86.24; Honolulu County; Hawaii,1699,380,428,552,339,135,0,116,0,35,0,36,15,003,008624,2,1500000US150030086242,1500000US150030086242
1500000US150030086251,Block Group 1; Census Tract 86.25; Honolulu County; Hawaii,990,251,185,403,151,121,0,68,0,28,0,64,15,003,008625,1,1500000US150030086251,1500000US150030086252
1500000US150030086252,Block Group 2; Census Tract 86.25; Honolulu County; Hawaii,2407,653,384,805,565,359,0,98,0,104,12,10,15,003,008625,2,1500000US150030086252,1500000US150030086262
1500000US150030086261,Block Group 1; Census Tract 86.26; Honolulu County; Hawaii,2010,883,231,708,188,377,0,104,0,200,0,31,15,003,008626,1,1500000US150030086261,1500000US150030086275
1500000US150030086262,Block Group 2; Census Tract 86.26; Honolulu County; Hawaii,1612,409,420,542,241,118,0,97,10,51,18,25,15,003,008626,2,1500000US150030086262,1500000US150030086251
1500000US150030086271,Block Group 1; Census Tract 86.27; Honolulu County; Hawaii,1309,950,173,186,0,0,0,0,0,0,3,0,15,003,008627,1,1500000US150030086271,1500000US150030086261
1500000US150030086272,Block Group 2; Census Tract 86.27; Honolulu County; Hawaii,1623,623,199,672,129,0,0,0,0,6,0,0,15,003,008627,2,1500000US150030086272,1500000US150030086272
1500000US150030086273,Block Group 3; Census Tract 86.27; Honolulu County; Hawaii,829,139,164,368,158,0,0,0,0,16,0,0,15,003,008627,3,1500000US150030086273,1500000US150030086271
1500000US150030086274,Block Group 4; Census Tract 86.27; Honolulu County; Hawaii,2873,1103,1027,671,72,597,0,232,0,51,0,28,15,003,008627,4,1500000US150030086274,1500000US150030086273
1500000US150030086275,Block Group 5; Census Tract 86.27; Honolulu County; Hawaii,2923,1023,885,900,115,326,0,44,0,183,0,0,15,003,008627,5,1500000US150030086275,1500000US150030086274
1500000US150030086281,Block Group 1; Census Tract 86.28; Honolulu County; Hawaii,2347,813,381,916,237,50,0,34,0,96,0,11,15,003,008628,1,1500000US150030086281,1500000US150030086281
1500000US150030086282,Block Group 2; Census Tract 86.28; Honolulu County; Hawaii,1536,362,345,604,225,57,0,9,0,11,0,37,15,003,008628,2,1500000US150030086282,1500000US150030086282
1500000US150030086291,Block Group 1; Census Tract 86.29; Honolulu County; Hawaii,2351,880,445,718,308,90,0,102,0,119,44,34,15,003,008629,1,1500000US150030086291,1500000US150030086291
1500000US150030086301,Block Group 1; Census Tract 86.30; Honolulu County; Hawaii,1830,492,373,916,49,188,0,42,0,129,0,0,15,003,008630,1,1500000US150030086301,1500000US150030086301
1500000US150030086302,Block Group 2; Census Tract 86.30; Honolulu County; Hawaii,1515,557,357,412,189,205,0,20,0,10,0,15,15,003,008630,2,1500000US150030086302,1500000US150030086302
1500000US150030086311,Block Group 1; Census Tract 86.31; Honolulu County; Hawaii,1305,275,246,583,201,21,0,9,0,0,0,0,15,003,008631,1,1500000US150030086311,1500000US150030086311
1500000US150030086312,Block Group 2; Census Tract 86.31; Honolulu County; Hawaii,1137,116,135,651,235,0,0,0,0,0,0,0,15,003,008631,2,1500000US150030086312,1500000US150030086312
1500000US150030086321,Block Group 1; Census Tract 86.32; Honolulu County; Hawaii,594,113,97,203,181,0,0,10,0,26,0,9,15,003,008632,1,1500000US150030086321,1500000US150030086322
1500000US150030086322,Block Group 2; Census Tract 86.32; Honolulu County; Hawaii,2674,746,501,923,504,150,0,60,0,74,2,62,15,003,008632,2,1500000US150030086322,1500000US150030086321
1500000US150030086323,Block Group 3; Census Tract 86.32; Honolulu County; Hawaii,964,297,159,284,224,32,0,20,0,3,4,6,15,003,008632,3,1500000US150030086323,1500000US150030086331
1500000US150030086324,Block Group 4; Census Tract 86.32; Honolulu County; Hawaii,1138,399,279,250,210,152,0,70,0,51,0,10,15,003,008632,4,1500000US150030086324,1500000US150030086342
1500000US150030086331,Block Group 1; Census Tract 86.33; Honolulu County; Hawaii,2779,867,531,1239,142,275,0,25,0,18,0,0,15,003,008633,1,1500000US150030086331,1500000US150030086343
1500000US150030086341,Block Group 1; Census Tract 86.34; Honolulu County; Hawaii,1040,309,241,410,80,82,0,35,0,105,0,8,15,003,008634,1,1500000US150030086341,1500000US150030086323
1500000US150030086342,Block Group 2; Census Tract 86.34; Honolulu County; Hawaii,910,229,123,343,215,101,0,48,0,83,0,0,15,003,008634,2,1500000US150030086342,1500000US150030086324
1500000US150030086343,Block Group 3; Census Tract 86.34; Honolulu County; Hawaii,1114,427,294,232,161,149,0,48,0,6,0,0,15,003,008634,3,1500000US150030086343,1500000US150030086341
1500000US150030087021,Block Group 1; Census Tract 87.02; Honolulu County; Hawaii,2307,462,359,905,581,120,0,73,0,104,15,230,15,003,008702,1,1500000US150030087021,1500000US150030087021
1500000US150030087022,Block Group 2; Census Tract 87.02; Honolulu County; Hawaii,1496,372,276,522,326,103,0,49,0,60,6,35,15,003,008702,2,1500000US150030087022,1500000US150030087022
1500000US150030087023,Block Group 3; Census Tract 87.02; Honolulu County; Hawaii,1243,176,458,372,237,42,0,41,0,6,14,18,15,003,008702,3,1500000US150030087023,1500000US150030087023
1500000US150030087041,Block Group 1; Census Tract 87.04; Honolulu County; Hawaii,560,180,142,182,56,168,0,10,0,58,0,6,15,003,008704,1,1500000US150030087041,1500000US150030087041
1500000US150030087042,Block Group 2; Census Tract 87.04; Honolulu County; Hawaii,2282,516,479,817,470,162,0,105,0,63,0,97,15,003,008704,2,1500000US150030087042,1500000US150030087042
1500000US150030087051,Block Group 1; Census Tract 87.05; Honolulu County; Hawaii,1914,592,625,578,119,464,0,215,0,108,0,27,15,003,008705,1,1500000US150030087051,1500000US150030087051
1500000US150030087052,Block Group 2; Census Tract 87.05; Honolulu County; Hawaii,1454,617,213,532,92,457,0,49,0,45,0,9,15,003,008705,2,1500000US150030087052,1500000US150030087052
1500000US150030087061,Block Group 1; Census Tract 87.06; Honolulu County; Hawaii,1243,284,354,420,185,37,0,67,0,7,0,25,15,003,008706,1,1500000US150030087061,1500000US150030087061
1500000US150030087062,Block Group 2; Census Tract 87.06; Honolulu County; Hawaii,1142,390,263,313,176,355,0,106,0,117,0,94,15,003,008706,2,1500000US150030087062,1500000US150030087062
1500000US150030087063,Block Group 3; Census Tract 87.06; Honolulu County; Hawaii,1516,374,391,444,307,187,0,93,0,23,0,50,15,003,008706,3,1500000US150030087063,1500000US150030087063
1500000US150030087071,Block Group 1; Census Tract 87.07; Honolulu County; Hawaii,1650,407,237,621,385,228,0,39,0,35,0,8,15,003,008707,1,1500000US150030087071,1500000US150030087071
1500000US150030087072,Block Group 2; Census Tract 87.07; Honolulu County; Hawaii,814,122,143,361,188,28,0,9,0,10,8,0,15,003,008707,2,1500000US150030087072,1500000US150030087072
1500000US150030087073,Block Group 3; Census Tract 87.07; Honolulu County; Hawaii,1741,245,242,657,597,80,0,0,36,61,0,37,15,003,008707,3,1500000US150030087073,1500000US150030087073
1500000US150030087074,Block Group 4; Census Tract 87.07; Honolulu County; Hawaii,1696,435,303,578,380,234,0,72,0,111,0,44,15,003,008707,4,1500000US150030087074,1500000US150030088011
1500000US150030088011,Block Group 1; Census Tract 88.01; Honolulu County; Hawaii,1805,307,313,710,475,42,0,12,10,90,48,51,15,003,008801,1,1500000US150030088011,1500000US150030088021
1500000US150030088012,Block Group 2; Census Tract 88.01; Honolulu County; Hawaii,1806,264,361,696,485,37,0,59,0,59,0,11,15,003,008801,2,1500000US150030088012,1500000US150030088023
1500000US150030088021,Block Group 1; Census Tract 88.02; Honolulu County; Hawaii,1248,308,251,535,154,36,0,0,0,17,10,0,15,003,008802,1,1500000US150030088021,1500000US150030087074
1500000US150030088022,Block Group 2; Census Tract 88.02; Honolulu County; Hawaii,2371,374,605,777,615,68,0,166,0,97,0,44,15,003,008802,2,1500000US150030088022,1500000US150030088012
1500000US150030088023,Block Group 3; Census Tract 88.02; Honolulu County; Hawaii,1364,295,228,486,355,151,0,35,0,82,0,55,15,003,008802,3,1500000US150030088023,1500000US150030088022
1500000US150030089061,Block Group 1; Census Tract 89.06; Honolulu County; Hawaii,1144,181,88,496,379,17,0,8,0,8,0,35,15,003,008906,1,1500000US150030089061,1500000US150030089062
1500000US150030089062,Block Group 2; Census Tract 89.06; Honolulu County; Hawaii,1569,348,235,650,336,147,8,49,0,84,0,4,15,003,008906,2,1500000US150030089062,1500000US150030089063
1500000US150030089063,Block Group 3; Census Tract 89.06; Honolulu County; Hawaii,792,164,42,372,214,25,0,12,0,19,0,0,15,003,008906,3,1500000US150030089063,1500000US150030089092
1500000US150030089091,Block Group 1; Census Tract 89.09; Honolulu County; Hawaii,993,92,244,359,298,0,0,9,0,23,0,0,15,003,008909,1,1500000US150030089091,1500000US150030089093
1500000US150030089092,Block Group 2; Census Tract 89.09; Honolulu County; Hawaii,1626,283,291,630,422,36,0,11,0,10,0,0,15,003,008909,2,1500000US150030089092,1500000US150030089122
1500000US150030089093,Block Group 3; Census Tract 89.09; Honolulu County; Hawaii,1162,306,112,390,354,0,0,0,0,37,10,0,15,003,008909,3,1500000US150030089093,1500000US150030089132
1500000US150030089121,Block Group 1; Census Tract 89.12; Honolulu County; Hawaii,1505,347,106,656,396,52,0,32,0,42,23,38,15,003,008912,1,1500000US150030089121,1500000US150030089061
1500000US150030089122,Block Group 2; Census Tract 89.12; Honolulu County; Hawaii,1478,263,275,507,433,68,0,64,0,26,13,18,15,003,008912,2,1500000US150030089122,1500000US150030089091
1500000US150030089131,Block Group 1; Census Tract 89.13; Honolulu County; Hawaii,1703,339,304,673,387,57,0,10,0,36,0,70,15,003,008913,1,1500000US150030089131,1500000US150030089121
1500000US150030089132,Block Group 2; Census Tract 89.13; Honolulu County; Hawaii,1119,309,212,387,211,72,0,21,0,25,5,67,15,003,008913,2,1500000US150030089132,1500000US150030089131
1500000US150030089133,Block Group 3; Census Tract 89.13; Honolulu County; Hawaii,1387,344,217,460,366,103,0,55,0,0,5,90,15,003,008913,3,1500000US150030089133,1500000US150030089133
1500000US150030089171,Block Group 1; Census Tract 89.17; Honolulu County; Hawaii,782,115,80,317,270,0,0,0,0,10,0,0,15,003,008917,1,1500000US150030089171,1500000US150030089172
1500000US150030089172,Block Group 2; Census Tract 89.17; Honolulu County; Hawaii,602,57,92,239,214,29,0,9,0,10,0,0,15,003,008917,2,1500000US150030089172,1500000US150030089175
1500000US150030089173,Block Group 3; Census Tract 89.17; Honolulu County; Hawaii,1299,144,238,423,494,0,0,8,0,7,0,0,15,003,008917,3,1500000US150030089173,1500000US150030089171
1500000US150030089174,Block Group 4; Census Tract 89.17; Honolulu County; Hawaii,796,139,82,374,201,27,0,0,0,0,0,0,15,003,008917,4,1500000US150030089174,1500000US150030089173
1500000US150030089175,Block Group 5; Census Tract 89.17; Honolulu County; Hawaii,859,58,337,188,276,0,0,53,0,9,0,0,15,003,008917,5,1500000US150030089175,1500000US150030089174
1500000US150030089181,Block Group 1; Census Tract 89.18; Honolulu County; Hawaii,1177,309,153,581,134,57,0,20,0,10,0,0,15,003,008918,1,1500000US150030089181,1500000US150030089183
1500000US150030089182,Block Group 2; Census Tract 89.18; Honolulu County; Hawaii,1521,211,279,595,436,63,0,0,0,27,0,0,15,003,008918,2,1500000US150030089182,1500000US150030089185
1500000US150030089183,Block Group 3; Census Tract 89.18; Honolulu County; Hawaii,856,140,199,336,181,19,0,10,0,12,0,0,15,003,008918,3,1500000US150030089183,1500000US150030089181
1500000US150030089184,Block Group 4; Census Tract 89.18; Honolulu County; Hawaii,949,237,142,400,170,40,0,11,0,63,0,0,15,003,008918,4,1500000US150030089184,1500000US150030089182
1500000US150030089185,Block Group 5; Census Tract 89.18; Honolulu County; Hawaii,631,157,80,228,166,0,0,0,0,0,0,0,15,003,008918,5,1500000US150030089185,1500000US150030089184
1500000US150030089211,Block Group 1; Census Tract 89.21; Honolulu County; Hawaii,1440,362,196,499,383,129,0,34,0,101,5,10,15,003,008921,1,1500000US150030089211,1500000US150030089211
1500000US150030089212,Block Group 2; Census Tract 89.21; Honolulu County; Hawaii,1098,155,195,406,342,89,0,46,0,72,0,61,15,003,008921,2,1500000US150030089212,1500000US150030089212
1500000US150030089261,Block Group 1; Census Tract 89.26; Honolulu County; Hawaii,1480,449,347,604,80,59,0,0,0,27,0,0,15,003,008926,1,1500000US150030089261,1500000US150030089261
1500000US150030089281,Block Group 1; Census Tract 89.28; Honolulu County; Hawaii,1732,527,327,791,87,39,0,32,0,48,0,0,15,003,008928,1,1500000US150030089281,1500000US150030089281
1500000US150030089282,Block Group 2; Census Tract 89.28; Honolulu County; Hawaii,2293,621,299,1170,203,11,0,20,0,31,9,32,15,003,008928,2,1500000US150030089282,1500000US150030089282
1500000US150030089291,Block Group 1; Census Tract 89.29; Honolulu County; Hawaii,779,177,167,397,38,0,0,0,0,0,0,0,15,003,008929,1,1500000US150030089291,1500000US150030089291
1500000US150030089292,Block Group 2; Census Tract 89.29; Honolulu County; Hawaii,1798,329,212,701,556,0,0,55,0,0,0,0,15,003,008929,2,1500000US150030089292,1500000US150030089294
1500000US150030089293,Block Group 3; Census Tract 89.29; Honolulu County; Hawaii,1128,352,232,408,136,53,0,17,0,17,0,0,15,003,008929,3,1500000US150030089293,1500000US150030089292
1500000US150030089294,Block Group 4; Census Tract 89.29; Honolulu County; Hawaii,759,105,346,290,18,0,0,80,0,77,0,0,15,003,008929,4,1500000US150030089294,1500000US150030089293
1500000US150030089295,Block Group 5; Census Tract 89.29; Honolulu County; Hawaii,1166,223,479,386,78,0,0,0,0,0,0,0,15,003,008929,5,1500000US150030089295,1500000US150030089295
1500000US150030089301,Block Group 1; Census Tract 89.30; Honolulu County; Hawaii,957,194,142,408,213,7,0,0,0,10,0,6,15,003,008930,1,1500000US150030089301,1500000US150030089302
1500000US150030089302,Block Group 2; Census Tract 89.30; Honolulu County; Hawaii,1470,300,187,648,335,80,0,21,0,8,0,0,15,003,008930,2,1500000US150030089302,1500000US150030089313
1500000US150030089311,Block Group 1; Census Tract 89.31; Honolulu County; Hawaii,3,0,1,2,0,0,0,0,1,2,0,0,15,003,008931,1,1500000US150030089311,1500000US150030089321
1500000US150030089312,Block Group 2; Census Tract 89.31; Honolulu County; Hawaii,1408,431,150,738,89,0,0,13,0,0,0,0,15,003,008931,2,1500000US150030089312,1500000US150030089301
1500000US150030089313,Block Group 3; Census Tract 89.31; Honolulu County; Hawaii,1440,514,182,663,81,45,0,17,0,31,0,0,15,003,008931,3,1500000US150030089313,1500000US150030089311
1500000US150030089321,Block Group 1; Census Tract 89.32; Honolulu County; Hawaii,678,115,86,277,200,32,0,12,0,12,9,0,15,003,008932,1,1500000US150030089321,1500000US150030089312
1500000US150030089322,Block Group 2; Census Tract 89.32; Honolulu County; Hawaii,1686,347,174,685,480,9,11,21,0,3,16,0,15,003,008932,2,1500000US150030089322,1500000US150030089322
1500000US150030089331,Block Group 1; Census Tract 89.33; Honolulu County; Hawaii,2374,397,451,852,674,20,0,50,0,0,0,0,15,003,008933,1,1500000US150030089331,1500000US150030089331
1500000US150030089332,Block Group 2; Census Tract 89.33; Honolulu County; Hawaii,1186,268,124,355,439,23,0,17,0,0,0,7,15,003,008933,2,1500000US150030089332,1500000US150030089332
1500000US150030089341,Block Group 1; Census Tract 89.34; Honolulu County; Hawaii,1468,261,346,671,190,0,0,0,0,0,0,0,15,003,008934,1,1500000US150030089341,1500000US150030089341
1500000US150030089342,Block Group 2; Census Tract 89.34; Honolulu County; Hawaii,1307,313,211,566,217,0,0,45,0,0,0,22,15,003,008934,2,1500000US150030089342,1500000US150030089342
1500000US150030089343,Block Group 3; Census Tract 89.34; Honolulu County; Hawaii,767,195,128,303,141,45,0,0,0,6,0,0,15,003,008934,3,1500000US150030089343,1500000US150030089343
1500000US150030089351,Block Group 1; Census Tract 89.35; Honolulu County; Hawaii,1058,371,148,461,78,0,0,0,0,34,14,0,15,003,008935,1,1500000US150030089351,1500000US150030089351
1500000US150030089352,Block Group 2; Census Tract 89.35; Honolulu County; Hawaii,2499,687,542,828,442,256,0,0,0,255,0,47,15,003,008935,2,1500000US150030089352,1500000US150030089352
1500000US150030089361,Block Group 1; Census Tract 89.36; Honolulu County; Hawaii,1184,283,117,395,389,4,0,7,0,13,21,34,15,003,008936,1,1500000US150030089361,1500000US150030089361
1500000US150030089362,Block Group 2; Census Tract 89.36; Honolulu County; Hawaii,1477,225,232,632,388,34,0,24,0,22,0,0,15,003,008936,2,1500000US150030089362,1500000US150030089362
1500000US150030089371,Block Group 1; Census Tract 89.37; Honolulu County; Hawaii,2015,494,675,687,159,153,0,50,0,41,0,35,15,003,008937,1,1500000US150030089371,1500000US150030089371
1500000US150030089381,Block Group 1; Census Tract 89.38; Honolulu County; Hawaii,945,333,311,228,73,174,0,108,9,118,0,32,15,003,008938,1,1500000US150030089381,1500000US150030089381
1500000US150030089382,Block Group 2; Census Tract 89.38; Honolulu County; Hawaii,2567,502,989,720,356,133,0,67,6,28,9,72,15,003,008938,2,1500000US150030089382,1500000US150030089382
1500000US150030089391,Block Group 1; Census Tract 89.39; Honolulu County; Hawaii,0,0,0,0,0,0,0,0,0,0,0,0,15,003,008939,1,1500000US150030089391,1500000US150030089391
1500000US150030089392,Block Group 2; Census Tract 89.39; Honolulu County; Hawaii,1263,226,306,543,188,44,0,8,0,89,0,0,15,003,008939,2,1500000US150030089392,1500000US150030089392
1500000US150030089393,Block Group 3; Census Tract 89.39; Honolulu County; Hawaii,894,168,211,388,127,65,0,50,0,4,0,5,15,003,008939,3,1500000US150030089393,1500000US150030089393
1500000US150030089401,Block Group 1; Census Tract 89.40; Honolulu County; Hawaii,1944,563,261,706,414,153,0,9,0,64,6,24,15,003,008940,1,1500000US150030089401,1500000US150030089421
1500000US150030089402,Block Group 2; Census Tract 89.40; Honolulu County; Hawaii,881,125,130,434,192,22,0,0,0,51,0,0,15,003,008940,2,1500000US150030089402,1500000US150030089422
1500000US150030089411,Block Group 1; Census Tract 89.41; Honolulu County; Hawaii,1964,479,282,741,462,217,0,7,0,116,0,0,15,003,008941,1,1500000US150030089411,1500000US150030089401
1500000US150030089421,Block Group 1; Census Tract 89.42; Honolulu County; Hawaii,1755,586,348,598,223,166,0,28,0,65,4,0,15,003,008942,1,1500000US150030089421,1500000US150030089402
1500000US150030089422,Block Group 2; Census Tract 89.42; Honolulu County; Hawaii,753,261,205,191,96,69,0,41,0,32,0,7,15,003,008942,2,1500000US150030089422,1500000US150030089411
1500000US150030089431,Block Group 1; Census Tract 89.43; Honolulu County; Hawaii,1036,175,151,544,166,0,0,15,0,6,0,0,15,003,008943,1,1500000US150030089431,1500000US150030089431
1500000US150030089441,Block Group 1; Census Tract 89.44; Honolulu County; Hawaii,841,308,282,219,32,0,0,14,0,11,0,0,15,003,008944,1,1500000US150030089441,1500000US150030089441
1500000US150030089442,Block Group 2; Census Tract 89.44; Honolulu County; Hawaii,1703,614,166,801,122,22,0,0,0,0,0,5,15,003,008944,2,1500000US150030089442,1500000US150030089442
1500000US150030089443,Block Group 3; Census Tract 89.44; Honolulu County; Hawaii,1211,322,330,503,56,94,0,0,0,0,31,0,15,003,008944,3,1500000US150030089443,1500000US150030089443
