GEOIDFQ,cat4_mom_slosh_hightide_maximum,emergency_shelters_count,FEMA_SFHA_acres,FEMA_SFHA_intersect,igtn_prob_test_maximum,n10_landslide_susc_maximum,slrxa_3pt2ft_acres,slrxa_3pt2ft_intersect,slrxa_3pt2ft_pct,staterf_inann_mean
1500000US150090301001,10.0,1,9.4803827403,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.0980788605434,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,4.43562006339,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,6.68908894757,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,22.7253582921,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,5.0646480442,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.874209806755,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,15.1428612245,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,6.05611842905,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.103468107116,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,15.079302359,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.517622476092,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.646590352392,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,67.6954061597,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,10.4082480861,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,20.1000856702,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,1.38098092462,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,13.0025153114,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,2.61262970643,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,57.5419379948,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.781683545029,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,32.3453299979,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,3.78444396764,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,19.2086305965,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.114000888983,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,3.79237215812,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.102062009595,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.666454435382,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,7.36927712701,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.0283675164704,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,11.6318212459,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,4.46383340225,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,1.98728211178,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.309304852328,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,9.4420975682,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,3.49600447584,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.553029145907,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,9.47688469456,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,1.02196459295,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.647025451406,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,1.00578224682,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,2.00280638061,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.90147290858,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.424138050092,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,11.1791709999,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,3.05784442659,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,14.4019065262,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.822757022047,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,27.4402187146,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,5.61820324634,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,1.61808692505,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.321807713532,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,0.652799024065,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301001,10.0,1,31.8779261858,1,0.829999983311,81.0,81.2055387314,1,0.381478,105.366955268
1500000US150090301002,9.0,1,26.8781779503,1,0.819999992847,81.0,33.7194187832,1,2.62372,70.2232575189
1500000US150090301002,9.0,1,2.19746865154,1,0.819999992847,81.0,33.7194187832,1,2.62372,70.2232575189
1500000US150090301002,9.0,1,21.3895905411,1,0.819999992847,81.0,33.7194187832,1,2.62372,70.2232575189
1500000US150090301002,9.0,1,15.0094535871,1,0.819999992847,81.0,33.7194187832,1,2.62372,70.2232575189
1500000US150090301002,9.0,1,0.368752342361,1,0.819999992847,81.0,33.7194187832,1,2.62372,70.2232575189
1500000US150090301002,9.0,1,31.3169341156,1,0.819999992847,81.0,33.7194187832,1,2.62372,70.2232575189
1500000US150090301002,9.0,1,63.2851867457,1,0.819999992847,81.0,33.7194187832,1,2.62372,70.2232575189
1500000US150090302011,9.0,1,21.979514547,1,0.819999992847,81.0,20.313342036,1,0.236376,100.938142574
1500000US150090302011,9.0,1,1.27112481572,1,0.819999992847,81.0,20.313342036,1,0.236376,100.938142574
1500000US150090302011,9.0,1,0.737544454791,1,0.819999992847,81.0,20.313342036,1,0.236376,100.938142574
1500000US150090302011,9.0,1,2.90038158811,1,0.819999992847,81.0,20.313342036,1,0.236376,100.938142574
1500000US150090302011,9.0,1,3.12247368564,1,0.819999992847,81.0,20.313342036,1,0.236376,100.938142574
1500000US150090302011,9.0,1,3.69449200919,1,0.819999992847,81.0,20.313342036,1,0.236376,100.938142574
1500000US150090302011,9.0,1,0.170112238304,1,0.819999992847,81.0,20.313342036,1,0.236376,100.938142574
1500000US150090302011,9.0,1,0.278744621679,1,0.819999992847,81.0,20.313342036,1,0.236376,100.938142574
1500000US150090302012,9.0,1,0.840012440456,1,0.730000019073,81.0,7.32559483356,1,0.600471,79.1462976903
1500000US150090302012,9.0,1,9.0792803433,1,0.730000019073,81.0,7.32559483356,1,0.600471,79.1462976903
1500000US150090302012,9.0,1,0.883912656291,1,0.730000019073,81.0,7.32559483356,1,0.600471,79.1462976903
1500000US150090302012,9.0,1,0.0414826891851,1,0.730000019073,81.0,7.32559483356,1,0.600471,79.1462976903
1500000US150090302012,9.0,1,0.348016101458,1,0.730000019073,81.0,7.32559483356,1,0.600471,79.1462976903
1500000US150090302012,9.0,1,2.51046755233,1,0.730000019073,81.0,7.32559483356,1,0.600471,79.1462976903
1500000US150090302043,9.0,1,5.35507525076,1,0.730000019073,81.0,7.60688325044,1,0.388743,59.0149764719
1500000US150090302043,9.0,1,3.85116857554,1,0.730000019073,81.0,7.60688325044,1,0.388743,59.0149764719
1500000US150090302043,9.0,1,0.0272177957368,1,0.730000019073,81.0,7.60688325044,1,0.388743,59.0149764719
1500000US150090302043,9.0,1,0.021592535004,1,0.730000019073,81.0,7.60688325044,1,0.388743,59.0149764719
1500000US150090303053,8.0,1,0.581188201547,1,0.810000002384,81.0,0.00447509475424,1,3.94545e-05,27.9140847689
1500000US150090303053,8.0,1,6.8533719247,1,0.810000002384,81.0,0.00447509475424,1,3.94545e-05,27.9140847689
1500000US150090303071,10.0,1,4.23534435662,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,25.9577649014,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,0.251560695267,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,1.92693678327,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,8.4103388414,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,27.7226675948,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,4.00963219565,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,10.1517901281,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,28.3636358216,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,0.9449380585,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,47.9761987078,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,4.32329184964,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,9.10889937434,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,6.92028897875e-05,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,0.880029245917,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,0.559675569747,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,3.65158816163,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,8.02305404945,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,7.85604019126,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,0.00793363576685,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,1.64049263011,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,4.14071248012,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,2.98566866369,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,4.01015717665,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,0.908248644678,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303071,10.0,1,0.393074089194,1,0.939999997616,81.0,113.788376332,1,3.1638,14.8810657797
1500000US150090303072,9.0,1,19.138264546,1,0.870000004768,71.0,35.757352872,1,6.60506,13.12867358
1500000US150090303072,9.0,1,0.0432369697672,1,0.870000004768,71.0,35.757352872,1,6.60506,13.12867358
1500000US150090303072,9.0,1,0.72025596909,1,0.870000004768,71.0,35.757352872,1,6.60506,13.12867358
1500000US150090303072,9.0,1,2.72623876114,1,0.870000004768,71.0,35.757352872,1,6.60506,13.12867358
1500000US150090303072,9.0,1,2.90825678412,1,0.870000004768,71.0,35.757352872,1,6.60506,13.12867358
1500000US150090303072,9.0,1,0.0897172160374,1,0.870000004768,71.0,35.757352872,1,6.60506,13.12867358
1500000US150090303072,9.0,1,0.438139781742,1,0.870000004768,71.0,35.757352872,1,6.60506,13.12867358
1500000US150090303072,9.0,1,2.87910048271,1,0.870000004768,71.0,35.757352872,1,6.60506,13.12867358
1500000US150090303072,9.0,1,2.77038045772,1,0.870000004768,71.0,35.757352872,1,6.60506,13.12867358
1500000US150090305011,11.0,1,66.3589073093,1,0.810000002384,72.0,51.5415264639,1,3.83155,31.1360887035
1500000US150090305011,11.0,1,2.73829639968,1,0.810000002384,72.0,51.5415264639,1,3.83155,31.1360887035
1500000US150090305011,11.0,1,8.1480435073,1,0.810000002384,72.0,51.5415264639,1,3.83155,31.1360887035
1500000US150090305011,11.0,1,101.685447649,1,0.810000002384,72.0,51.5415264639,1,3.83155,31.1360887035
1500000US150090305012,10.0,1,1.61239807655,1,0.829999983311,81.0,32.3616935235,1,4.11593,33.8940220939
1500000US150090305012,10.0,1,1.53032451304,1,0.829999983311,81.0,32.3616935235,1,4.11593,33.8940220939
1500000US150090305012,10.0,1,7.13744028637,1,0.829999983311,81.0,32.3616935235,1,4.11593,33.8940220939
1500000US150090305012,10.0,1,1.91671006957,1,0.829999983311,81.0,32.3616935235,1,4.11593,33.8940220939
1500000US150090305012,10.0,1,0.521181193682,1,0.829999983311,81.0,32.3616935235,1,4.11593,33.8940220939
1500000US150090305012,10.0,1,4.35831517198,1,0.829999983311,81.0,32.3616935235,1,4.11593,33.8940220939
1500000US150090305012,10.0,1,8.84918936629,1,0.829999983311,81.0,32.3616935235,1,4.11593,33.8940220939
1500000US150090305012,10.0,1,3.59277954499,1,0.829999983311,81.0,32.3616935235,1,4.11593,33.8940220939
1500000US150090305012,10.0,1,0.275808793625,1,0.829999983311,81.0,32.3616935235,1,4.11593,33.8940220939
1500000US150090307061,11.0,1,27.8274706448,1,0.949999988079,0.0,38.2716798899,1,17.1924,10.6949289441
1500000US150090307061,11.0,1,7.33914584597,1,0.949999988079,0.0,38.2716798899,1,17.1924,10.6949289441
1500000US150090307061,11.0,1,0.477616508929,1,0.949999988079,0.0,38.2716798899,1,17.1924,10.6949289441
1500000US150090307061,11.0,1,2.65328657402,1,0.949999988079,0.0,38.2716798899,1,17.1924,10.6949289441
1500000US150090307061,11.0,1,22.4694958306,1,0.949999988079,0.0,38.2716798899,1,17.1924,10.6949289441
1500000US150090307061,11.0,1,5.64835992245,1,0.949999988079,0.0,38.2716798899,1,17.1924,10.6949289441
1500000US150090307081,7.0,2,8.99636044339,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,0.0181195957555,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,0.0102326912005,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,2.98253829694,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,2.75319727946,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,0.922881166003,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,6.67797551746,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,57.7910230289,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,0.0422854609888,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,1.44760822625,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,2.1657263096,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,0.0755905578222,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,16.3731535834,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307081,7.0,2,6.35252926232,1,0.889999985695,42.0,13.3455662667,1,1.70612,11.7061062043
1500000US150090307082,10.0,1,2.38701481024,1,0.879999995232,0.0,36.4111102171,1,31.6819,11.3687691689
1500000US150090307082,10.0,1,12.9410355153,1,0.879999995232,0.0,36.4111102171,1,31.6819,11.3687691689
1500000US150090307082,10.0,1,0.104050786104,1,0.879999995232,0.0,36.4111102171,1,31.6819,11.3687691689
1500000US150090307082,10.0,1,6.79729928158,1,0.879999995232,0.0,36.4111102171,1,31.6819,11.3687691689
1500000US150090307082,10.0,1,16.131004061,1,0.879999995232,0.0,36.4111102171,1,31.6819,11.3687691689
1500000US150090307082,10.0,1,42.3372472702,1,0.879999995232,0.0,36.4111102171,1,31.6819,11.3687691689
1500000US150090307091,11.0,1,0.574906672933,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,1.57529163221,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.172168933281,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.294872129452,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.027089479457,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.0861573856884,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.0577400252347,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.713277770912,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.0530694537422,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.422107236939,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.00357671329245,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.0294794183402,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,24.7651933333,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.941098738366,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.106263145212,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.231649086805,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.17125714581,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,2.13909005167,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.0173588349073,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,1.97215190713,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.00796981316882,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.0955721698463,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.30417225825,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.0491279888234,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.0584493960442,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,6.51085801241,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.00657279528116,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.0389292366429,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.0108066109103,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.0436613905863,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.340961190628,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.048876211054,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.964352964974,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,5.15004958418,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,2.08635218688,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.586741784628,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,4.9855918118,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,1.92351591638,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,3.41646393945,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.806343020477,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,10.2385621969,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.00272318481942,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,0.00251195818092,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,1.01716470409,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307091,11.0,1,2.59292000321,1,0.889999985695,52.0,31.7269380846,1,11.2377,11.9918244362
1500000US150090307092,9.0,1,0.0167585512396,1,0.839999973774,45.0,8.28361680889,1,4.88927,12.3678808212
1500000US150090307092,9.0,1,5.85918346644,1,0.839999973774,45.0,8.28361680889,1,4.88927,12.3678808212
1500000US150090307092,9.0,1,0.360158145283,1,0.839999973774,45.0,8.28361680889,1,4.88927,12.3678808212
1500000US150090307092,9.0,1,2.03392223292,1,0.839999973774,45.0,8.28361680889,1,4.88927,12.3678808212
1500000US150090307092,9.0,1,3.90791288036,1,0.839999973774,45.0,8.28361680889,1,4.88927,12.3678808212
1500000US150090307101,9.0,1,4.42855920346,1,0.879999995232,37.0,17.0890414586,1,6.1041,12.6085943895
1500000US150090307101,9.0,1,6.66087857416,1,0.879999995232,37.0,17.0890414586,1,6.1041,12.6085943895
1500000US150090307101,9.0,1,8.60963578995,1,0.879999995232,37.0,17.0890414586,1,6.1041,12.6085943895
1500000US150090307101,9.0,1,0.139550685675,1,0.879999995232,37.0,17.0890414586,1,6.1041,12.6085943895
1500000US150090307111,11.0,1,0.0100128781842,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307111,11.0,1,2.70831863833,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307111,11.0,1,8.01340024123,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307111,11.0,1,1.89032546972,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307111,11.0,1,1.08179155945,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307111,11.0,1,2.51813132461,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307111,11.0,1,5.43475715863,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307111,11.0,1,0.86673774339,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307111,11.0,1,2.51765110962,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307111,11.0,1,4.87113844507,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307111,11.0,1,22.1502117483,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307111,11.0,1,8.31369435798,1,0.910000026226,0.0,19.6548359816,1,19.6763,10.7182458242
1500000US150090307121,7.0,1,0.0539217286827,1,0.949999988079,0.0,1.57581804813,1,1.03997,10.9014579773
1500000US150090307121,7.0,1,4.84828785132,1,0.949999988079,0.0,1.57581804813,1,1.03997,10.9014579773
1500000US150090307121,7.0,1,7.15417863798,1,0.949999988079,0.0,1.57581804813,1,1.03997,10.9014579773
1500000US150090307121,7.0,1,0.86152181252,1,0.949999988079,0.0,1.57581804813,1,1.03997,10.9014579773
1500000US150090307121,7.0,1,0.304999445877,1,0.949999988079,0.0,1.57581804813,1,1.03997,10.9014579773
1500000US150090307121,7.0,1,27.3248838333,1,0.949999988079,0.0,1.57581804813,1,1.03997,10.9014579773
1500000US150090307121,7.0,1,37.3596975583,1,0.949999988079,0.0,1.57581804813,1,1.03997,10.9014579773
1500000US150090307131,11.0,1,15.183989484,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,21.8161084044,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,18.824361786,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,1.9145212194,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,2.72468349671,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,2.1176441846,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,2.98120239316,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,1.28820493601,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,7.53996829488,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,0.102083136156,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,2.81944188375,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,1.98033718696,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,48.5116702659,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307131,11.0,1,17.7168785237,1,0.930000007153,0.0,33.0568819303,1,22.3982,10.9511841138
1500000US150090307132,7.0,2,0.619695364255,1,0.870000004768,1.0,9.5626331569,1,3.58571,11.1770666022
1500000US150090307132,7.0,2,2.95277576847,1,0.870000004768,1.0,9.5626331569,1,3.58571,11.1770666022
1500000US150090307132,7.0,2,57.2707372947,1,0.870000004768,1.0,9.5626331569,1,3.58571,11.1770666022
1500000US150090307132,7.0,2,5.81305318183,1,0.870000004768,1.0,9.5626331569,1,3.58571,11.1770666022
1500000US150090308001,12.0,1,0.985389663749,1,0.850000023842,81.0,93.4785748489,1,1.86406,41.6032963887
1500000US150090308001,12.0,1,0.672830584944,1,0.850000023842,81.0,93.4785748489,1,1.86406,41.6032963887
