GEO_ID,NAME,B27010_001E,B27010_004E,B27010_007E,B27010_008E,B27010_009E,B27010_017E,state,county,tract,block group,GEO_ID_2
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1505,109,269,0,0,0,15,001,020100,1,1500000US150010201001
1500000US150030048012,Block Group 2; Census Tract 48.01; Honolulu County; Hawaii,668,42,18,0,0,0,15,003,004801,2,1500000US150030048012
1500000US150030048013,Block Group 3; Census Tract 48.01; Honolulu County; Hawaii,1215,105,129,0,0,0,15,003,004801,3,1500000US150030048013
1500000US150030048021,Block Group 1; Census Tract 48.02; Honolulu County; Hawaii,1858,205,153,0,0,0,15,003,004802,1,1500000US150030048021
1500000US150030048022,Block Group 2; Census Tract 48.02; Honolulu County; Hawaii,591,19,9,0,0,0,15,003,004802,2,1500000US150030048022
1500000US150030048023,Block Group 3; Census Tract 48.02; Honolulu County; Hawaii,1284,200,112,0,0,26,15,003,004802,3,1500000US150030048023
1500000US150030049001,Block Group 1; Census Tract 49; Honolulu County; Hawaii,1432,57,191,0,0,0,15,003,004900,1,1500000US150030049001
1500000US150030049002,Block Group 2; Census Tract 49; Honolulu County; Hawaii,1299,103,112,0,0,0,15,003,004900,2,1500000US150030049002
1500000US150030049003,Block Group 3; Census Tract 49; Honolulu County; Hawaii,693,78,0,0,0,0,15,003,004900,3,1500000US150030049003
1500000US150030050001,Block Group 1; Census Tract 50; Honolulu County; Hawaii,1069,22,29,0,0,0,15,003,005000,1,1500000US150030050001
1500000US150030050002,Block Group 2; Census Tract 50; Honolulu County; Hawaii,937,43,62,0,0,0,15,003,005000,2,1500000US150030050002
1500000US150030050003,Block Group 3; Census Tract 50; Honolulu County; Hawaii,492,42,0,0,0,0,15,003,005000,3,1500000US150030050003
1500000US150030050004,Block Group 4; Census Tract 50; Honolulu County; Hawaii,838,41,185,0,0,0,15,003,005000,4,1500000US150030050004
1500000US150030051001,Block Group 1; Census Tract 51; Honolulu County; Hawaii,1624,78,0,0,0,0,15,003,005100,1,1500000US150030051001
1500000US150030051002,Block Group 2; Census Tract 51; Honolulu County; Hawaii,1218,0,131,0,0,0,15,003,005100,2,1500000US150030051002
1500000US150030052001,Block Group 1; Census Tract 52; Honolulu County; Hawaii,752,0,0,0,0,65,15,003,005200,1,1500000US150030052001
1500000US150030052002,Block Group 2; Census Tract 52; Honolulu County; Hawaii,1731,59,98,0,0,0,15,003,005200,2,1500000US150030052002
1500000US150030053001,Block Group 1; Census Tract 53; Honolulu County; Hawaii,3717,197,769,0,0,48,15,003,005300,1,1500000US150030053001
1500000US150030053002,Block Group 2; Census Tract 53; Honolulu County; Hawaii,871,34,72,0,0,0,15,003,005300,2,1500000US150030053002
1500000US150030054001,Block Group 1; Census Tract 54; Honolulu County; Hawaii,1464,1,558,0,0,37,15,003,005400,1,1500000US150030054001
1500000US150030055001,Block Group 1; Census Tract 55; Honolulu County; Hawaii,2071,92,154,0,0,37,15,003,005500,1,1500000US150030055001
1500000US150030056011,Block Group 1; Census Tract 56.01; Honolulu County; Hawaii,1106,28,84,0,0,0,15,003,005601,1,1500000US150030056011
1500000US150030056012,Block Group 2; Census Tract 56.01; Honolulu County; Hawaii,1208,65,337,0,0,26,15,003,005601,2,1500000US150030056012
1500000US150030056021,Block Group 1; Census Tract 56.02; Honolulu County; Hawaii,1089,125,88,0,0,37,15,003,005602,1,1500000US150030056021
1500000US150030056022,Block Group 2; Census Tract 56.02; Honolulu County; Hawaii,731,27,159,0,0,0,15,003,005602,2,1500000US150030056022
1500000US150030056023,Block Group 3; Census Tract 56.02; Honolulu County; Hawaii,2159,106,295,0,0,10,15,003,005602,3,1500000US150030056023
1500000US150030057001,Block Group 1; Census Tract 57; Honolulu County; Hawaii,1864,0,82,0,0,0,15,003,005700,1,1500000US150030057001
1500000US150030057002,Block Group 2; Census Tract 57; Honolulu County; Hawaii,906,44,94,0,0,9,15,003,005700,2,1500000US150030057002
1500000US150030058001,Block Group 1; Census Tract 58; Honolulu County; Hawaii,1172,4,362,0,0,0,15,003,005800,1,1500000US150030058001
1500000US150030058002,Block Group 2; Census Tract 58; Honolulu County; Hawaii,2099,102,165,0,0,0,15,003,005800,2,1500000US150030058002
1500000US150030059001,Block Group 1; Census Tract 59; Honolulu County; Hawaii,1995,56,333,0,0,31,15,003,005900,1,1500000US150030059001
1500000US150030059002,Block Group 2; Census Tract 59; Honolulu County; Hawaii,0,0,0,0,0,0,15,003,005900,2,1500000US150030059002
1500000US150030060001,Block Group 1; Census Tract 60; Honolulu County; Hawaii,2225,151,343,0,0,0,15,003,006000,1,1500000US150030060001
1500000US150030060002,Block Group 2; Census Tract 60; Honolulu County; Hawaii,1704,60,241,0,0,21,15,003,006000,2,1500000US150030060002
1500000US150030060003,Block Group 3; Census Tract 60; Honolulu County; Hawaii,1691,211,136,0,0,20,15,003,006000,3,1500000US150030060003
1500000US150030061001,Block Group 1; Census Tract 61; Honolulu County; Hawaii,1548,163,63,0,0,0,15,003,006100,1,1500000US150030061001
1500000US150030061002,Block Group 2; Census Tract 61; Honolulu County; Hawaii,2724,375,180,0,0,53,15,003,006100,2,1500000US150030061002
1500000US150030062021,Block Group 1; Census Tract 62.02; Honolulu County; Hawaii,1807,86,446,0,0,0,15,003,006202,1,1500000US150030062021
1500000US150030062022,Block Group 2; Census Tract 62.02; Honolulu County; Hawaii,745,100,227,10,0,13,15,003,006202,2,1500000US150030062022
1500000US150030062031,Block Group 1; Census Tract 62.03; Honolulu County; Hawaii,3533,163,495,0,0,30,15,003,006203,1,1500000US150030062031
1500000US150030062032,Block Group 2; Census Tract 62.03; Honolulu County; Hawaii,1705,108,108,0,0,0,15,003,006203,2,1500000US150030062032
1500000US150030063011,Block Group 1; Census Tract 63.01; Honolulu County; Hawaii,1250,146,14,0,0,0,15,003,006301,1,1500000US150030063011
1500000US150030063012,Block Group 2; Census Tract 63.01; Honolulu County; Hawaii,1476,86,92,0,0,20,15,003,006301,2,1500000US150030063012
1500000US150030063013,Block Group 3; Census Tract 63.01; Honolulu County; Hawaii,1224,100,42,0,0,39,15,003,006301,3,1500000US150030063013
1500000US150030063021,Block Group 1; Census Tract 63.02; Honolulu County; Hawaii,587,99,104,0,0,0,15,003,006302,1,1500000US150030063021
1500000US150030063022,Block Group 2; Census Tract 63.02; Honolulu County; Hawaii,2354,49,1025,0,0,0,15,003,006302,2,1500000US150030063022
1500000US150030064011,Block Group 1; Census Tract 64.01; Honolulu County; Hawaii,2388,159,196,0,0,33,15,003,006401,1,1500000US150030064011
1500000US150030064021,Block Group 1; Census Tract 64.02; Honolulu County; Hawaii,991,29,39,0,0,10,15,003,006402,1,1500000US150030064021
1500000US150030064022,Block Group 2; Census Tract 64.02; Honolulu County; Hawaii,1272,93,34,0,0,0,15,003,006402,2,1500000US150030064022
1500000US150030064023,Block Group 3; Census Tract 64.02; Honolulu County; Hawaii,2875,134,115,0,0,8,15,003,006402,3,1500000US150030064023
1500000US150030064024,Block Group 4; Census Tract 64.02; Honolulu County; Hawaii,1829,28,23,0,0,9,15,003,006402,4,1500000US150030064024
1500000US150030065001,Block Group 1; Census Tract 65; Honolulu County; Hawaii,2997,254,137,0,0,85,15,003,006500,1,1500000US150030065001
1500000US150030065002,Block Group 2; Census Tract 65; Honolulu County; Hawaii,1175,149,41,0,0,0,15,003,006500,2,1500000US150030065002
1500000US150030067031,Block Group 1; Census Tract 67.03; Honolulu County; Hawaii,1589,115,19,216,0,0,15,003,006703,1,1500000US150030067031
1500000US150030067041,Block Group 1; Census Tract 67.04; Honolulu County; Hawaii,1996,46,340,284,0,26,15,003,006704,1,1500000US150030067041
1500000US150030067042,Block Group 2; Census Tract 67.04; Honolulu County; Hawaii,439,0,20,0,0,0,15,003,006704,2,1500000US150030067042
1500000US150030067043,Block Group 3; Census Tract 67.04; Honolulu County; Hawaii,1206,52,156,12,0,0,15,003,006704,3,1500000US150030067043
1500000US150030067044,Block Group 4; Census Tract 67.04; Honolulu County; Hawaii,653,109,15,0,0,0,15,003,006704,4,1500000US150030067044
1500000US150030067045,Block Group 5; Census Tract 67.04; Honolulu County; Hawaii,2239,299,0,0,0,0,15,003,006704,5,1500000US150030067045
1500000US150030068061,Block Group 1; Census Tract 68.06; Honolulu County; Hawaii,853,98,17,5,0,0,15,003,006806,1,1500000US150030068061
1500000US150030068062,Block Group 2; Census Tract 68.06; Honolulu County; Hawaii,789,30,54,0,0,0,15,003,006806,2,1500000US150030068062
1500000US150030068101,Block Group 1; Census Tract 68.10; Honolulu County; Hawaii,1943,79,12,984,0,0,15,003,006810,1,1500000US150030068101
1500000US150030068102,Block Group 2; Census Tract 68.10; Honolulu County; Hawaii,638,15,0,284,0,0,15,003,006810,2,1500000US150030068102
1500000US150030068111,Block Group 1; Census Tract 68.11; Honolulu County; Hawaii,1136,35,0,622,0,0,15,003,006811,1,1500000US150030068111
1500000US150030068121,Block Group 1; Census Tract 68.12; Honolulu County; Hawaii,1421,150,17,0,0,0,15,003,006812,1,1500000US150030068121
1500000US150030068131,Block Group 1; Census Tract 68.13; Honolulu County; Hawaii,2083,215,0,0,0,0,15,003,006813,1,1500000US150030068131
1500000US150030068132,Block Group 2; Census Tract 68.13; Honolulu County; Hawaii,117,23,0,0,0,0,15,003,006813,2,1500000US150030068132
1500000US150030068133,Block Group 3; Census Tract 68.13; Honolulu County; Hawaii,1357,106,81,72,0,0,15,003,006813,3,1500000US150030068133
1500000US150030068134,Block Group 4; Census Tract 68.13; Honolulu County; Hawaii,1309,95,0,61,0,0,15,003,006813,4,1500000US150030068134
1500000US150030068141,Block Group 1; Census Tract 68.14; Honolulu County; Hawaii,1298,133,105,0,0,0,15,003,006814,1,1500000US150030068141
1500000US150030068142,Block Group 2; Census Tract 68.14; Honolulu County; Hawaii,1000,136,31,0,0,9,15,003,006814,2,1500000US150030068142
1500000US150030068151,Block Group 1; Census Tract 68.15; Honolulu County; Hawaii,2083,168,315,24,0,18,15,003,006815,1,1500000US150030068151
1500000US150030068152,Block Group 2; Census Tract 68.15; Honolulu County; Hawaii,632,21,9,0,0,6,15,003,006815,2,1500000US150030068152
1500000US150030068161,Block Group 1; Census Tract 68.16; Honolulu County; Hawaii,2177,303,41,0,0,19,15,003,006816,1,1500000US150030068161
1500000US150030068171,Block Group 1; Census Tract 68.17; Honolulu County; Hawaii,1359,160,33,0,0,0,15,003,006817,1,1500000US150030068171
1500000US150030068172,Block Group 2; Census Tract 68.17; Honolulu County; Hawaii,1771,271,140,0,0,0,15,003,006817,2,1500000US150030068172
1500000US150030068173,Block Group 3; Census Tract 68.17; Honolulu County; Hawaii,889,43,37,0,0,0,15,003,006817,3,1500000US150030068173
1500000US150030068181,Block Group 1; Census Tract 68.18; Honolulu County; Hawaii,1410,88,38,6,0,7,15,003,006818,1,1500000US150030068181
1500000US150030068191,Block Group 1; Census Tract 68.19; Honolulu County; Hawaii,837,27,21,0,0,0,15,003,006819,1,1500000US150030068191
1500000US150030068192,Block Group 2; Census Tract 68.19; Honolulu County; Hawaii,1621,154,71,8,0,0,15,003,006819,2,1500000US150030068192
1500000US150030069001,Block Group 1; Census Tract 69; Honolulu County; Hawaii,634,0,0,285,0,0,15,003,006900,1,1500000US150030069001
1500000US150030069002,Block Group 2; Census Tract 69; Honolulu County; Hawaii,1686,26,8,874,0,0,15,003,006900,2,1500000US150030069002
1500000US150030069003,Block Group 3; Census Tract 69; Honolulu County; Hawaii,1080,0,0,634,0,0,15,003,006900,3,1500000US150030069003
1500000US150030070011,Block Group 1; Census Tract 70.01; Honolulu County; Hawaii,444,0,0,83,0,0,15,003,007001,1,1500000US150030070011
1500000US150030070012,Block Group 2; Census Tract 70.01; Honolulu County; Hawaii,294,9,0,91,0,0,15,003,007001,2,1500000US150030070012
1500000US150030070021,Block Group 1; Census Tract 70.02; Honolulu County; Hawaii,604,8,0,155,0,0,15,003,007002,1,1500000US150030070021
1500000US150030070022,Block Group 2; Census Tract 70.02; Honolulu County; Hawaii,854,5,0,309,0,0,15,003,007002,2,1500000US150030070022
1500000US150030071001,Block Group 1; Census Tract 71; Honolulu County; Hawaii,1258,73,57,284,0,9,15,003,007100,1,1500000US150030071001
1500000US150030071002,Block Group 2; Census Tract 71; Honolulu County; Hawaii,1571,108,0,516,0,0,15,003,007100,2,1500000US150030071002
1500000US150030073021,Block Group 1; Census Tract 73.02; Honolulu County; Hawaii,724,0,0,235,0,24,15,003,007302,1,1500000US150030073021
1500000US150030073022,Block Group 2; Census Tract 73.02; Honolulu County; Hawaii,764,0,0,229,0,0,15,003,007302,2,1500000US150030073022
1500000US150030073023,Block Group 3; Census Tract 73.02; Honolulu County; Hawaii,1153,18,0,400,0,9,15,003,007302,3,1500000US150030073023
1500000US150030073024,Block Group 4; Census Tract 73.02; Honolulu County; Hawaii,1076,22,0,527,0,0,15,003,007302,4,1500000US150030073024
1500000US150030074001,Block Group 1; Census Tract 74; Honolulu County; Hawaii,717,2,0,219,0,0,15,003,007400,1,1500000US150030074001
1500000US150030074002,Block Group 2; Census Tract 74; Honolulu County; Hawaii,1384,26,0,456,4,4,15,003,007400,2,1500000US150030074002
1500000US150030075041,Block Group 1; Census Tract 75.04; Honolulu County; Hawaii,1017,79,54,0,0,0,15,003,007504,1,1500000US150030075041
1500000US150030075042,Block Group 2; Census Tract 75.04; Honolulu County; Hawaii,1955,46,501,0,0,12,15,003,007504,2,1500000US150030075042
1500000US150030075071,Block Group 1; Census Tract 75.07; Honolulu County; Hawaii,1374,43,0,140,0,0,15,003,007507,1,1500000US150030075071
1500000US150030075072,Block Group 2; Census Tract 75.07; Honolulu County; Hawaii,7,0,0,0,0,0,15,003,007507,2,1500000US150030075072
1500000US150030075073,Block Group 3; Census Tract 75.07; Honolulu County; Hawaii,1884,232,0,0,0,0,15,003,007507,3,1500000US150030075073
1500000US150030075074,Block Group 4; Census Tract 75.07; Honolulu County; Hawaii,1946,235,0,0,0,10,15,003,007507,4,1500000US150030075074
1500000US150030075081,Block Group 1; Census Tract 75.08; Honolulu County; Hawaii,1320,43,0,665,0,0,15,003,007508,1,1500000US150030075081
1500000US150030075082,Block Group 2; Census Tract 75.08; Honolulu County; Hawaii,778,27,0,0,0,20,15,003,007508,2,1500000US150030075082
1500000US150030075083,Block Group 3; Census Tract 75.08; Honolulu County; Hawaii,715,0,0,11,0,0,15,003,007508,3,1500000US150030075083
1500000US150030075084,Block Group 4; Census Tract 75.08; Honolulu County; Hawaii,2695,333,0,0,29,26,15,003,007508,4,1500000US150030075084
1500000US150030075085,Block Group 5; Census Tract 75.08; Honolulu County; Hawaii,1037,82,0,0,0,0,15,003,007508,5,1500000US150030075085
1500000US150030077011,Block Group 1; Census Tract 77.01; Honolulu County; Hawaii,1327,178,34,82,0,0,15,003,007701,1,1500000US150030077011
1500000US150030077012,Block Group 2; Census Tract 77.01; Honolulu County; Hawaii,1578,97,125,14,0,0,15,003,007701,2,1500000US150030077012
1500000US150030077013,Block Group 3; Census Tract 77.01; Honolulu County; Hawaii,883,33,75,187,0,0,15,003,007701,3,1500000US150030077013
1500000US150030077021,Block Group 1; Census Tract 77.02; Honolulu County; Hawaii,1060,155,36,0,0,12,15,003,007702,1,1500000US150030077021
1500000US150030077022,Block Group 2; Census Tract 77.02; Honolulu County; Hawaii,1025,104,21,0,0,0,15,003,007702,2,1500000US150030077022
1500000US150030077023,Block Group 3; Census Tract 77.02; Honolulu County; Hawaii,1718,207,28,0,0,0,15,003,007702,3,1500000US150030077023
1500000US150030077024,Block Group 4; Census Tract 77.02; Honolulu County; Hawaii,1359,124,69,0,0,0,15,003,007702,4,1500000US150030077024
1500000US150030078041,Block Group 1; Census Tract 78.04; Honolulu County; Hawaii,965,122,0,0,0,15,15,003,007804,1,1500000US150030078041
1500000US150030078042,Block Group 2; Census Tract 78.04; Honolulu County; Hawaii,1150,188,0,0,0,24,15,003,007804,2,1500000US150030078042
1500000US150030078071,Block Group 1; Census Tract 78.07; Honolulu County; Hawaii,1049,39,0,0,0,0,15,003,007807,1,1500000US150030078071
1500000US150030078072,Block Group 2; Census Tract 78.07; Honolulu County; Hawaii,766,0,0,95,0,0,15,003,007807,2,1500000US150030078072
1500000US150030078073,Block Group 3; Census Tract 78.07; Honolulu County; Hawaii,1028,154,40,0,0,0,15,003,007807,3,1500000US150030078073
1500000US150030078074,Block Group 4; Census Tract 78.07; Honolulu County; Hawaii,581,0,0,0,0,0,15,003,007807,4,1500000US150030078074
1500000US150030078075,Block Group 5; Census Tract 78.07; Honolulu County; Hawaii,1352,156,0,0,0,0,15,003,007807,5,1500000US150030078075
1500000US150030078081,Block Group 1; Census Tract 78.08; Honolulu County; Hawaii,1532,141,70,0,0,0,15,003,007808,1,1500000US150030078081
1500000US150030078082,Block Group 2; Census Tract 78.08; Honolulu County; Hawaii,1328,122,113,22,0,0,15,003,007808,2,1500000US150030078082
1500000US150030078083,Block Group 3; Census Tract 78.08; Honolulu County; Hawaii,630,33,89,0,0,0,15,003,007808,3,1500000US150030078083
1500000US150030078091,Block Group 1; Census Tract 78.09; Honolulu County; Hawaii,1026,102,9,0,0,8,15,003,007809,1,1500000US150030078091
1500000US150030078092,Block Group 2; Census Tract 78.09; Honolulu County; Hawaii,1108,126,40,0,0,29,15,003,007809,2,1500000US150030078092
1500000US150030078093,Block Group 3; Census Tract 78.09; Honolulu County; Hawaii,888,100,49,0,0,8,15,003,007809,3,1500000US150030078093
1500000US150030078121,Block Group 1; Census Tract 78.12; Honolulu County; Hawaii,708,50,42,0,0,0,15,003,007812,1,1500000US150030078121
1500000US150030078122,Block Group 2; Census Tract 78.12; Honolulu County; Hawaii,1386,132,93,0,0,0,15,003,007812,2,1500000US150030078122
1500000US150030078131,Block Group 1; Census Tract 78.13; Honolulu County; Hawaii,1397,325,105,0,0,0,15,003,007813,1,1500000US150030078131
1500000US150030078132,Block Group 2; Census Tract 78.13; Honolulu County; Hawaii,925,44,50,59,0,0,15,003,007813,2,1500000US150030078132
1500000US150030078133,Block Group 3; Census Tract 78.13; Honolulu County; Hawaii,784,84,0,0,0,0,15,003,007813,3,1500000US150030078133
1500000US150030078141,Block Group 1; Census Tract 78.14; Honolulu County; Hawaii,2421,386,43,60,0,0,15,003,007814,1,1500000US150030078141
1500000US150030078142,Block Group 2; Census Tract 78.14; Honolulu County; Hawaii,1010,98,0,0,0,0,15,003,007814,2,1500000US150030078142
1500000US150030078151,Block Group 1; Census Tract 78.15; Honolulu County; Hawaii,2006,130,0,13,0,49,15,003,007815,1,1500000US150030078151
1500000US150030078161,Block Group 1; Census Tract 78.16; Honolulu County; Hawaii,333,20,0,0,0,0,15,003,007816,1,1500000US150030078161
1500000US150030078162,Block Group 2; Census Tract 78.16; Honolulu County; Hawaii,853,74,10,0,0,0,15,003,007816,2,1500000US150030078162
1500000US150030078163,Block Group 3; Census Tract 78.16; Honolulu County; Hawaii,1765,233,35,35,0,0,15,003,007816,3,1500000US150030078163
1500000US150030078171,Block Group 1; Census Tract 78.17; Honolulu County; Hawaii,1003,65,68,0,0,0,15,003,007817,1,1500000US150030078171
1500000US150030078172,Block Group 2; Census Tract 78.17; Honolulu County; Hawaii,1183,117,0,0,0,0,15,003,007817,2,1500000US150030078172
1500000US150030080011,Block Group 1; Census Tract 80.01; Honolulu County; Hawaii,2084,68,113,0,0,0,15,003,008001,1,1500000US150030080011
1500000US150030080012,Block Group 2; Census Tract 80.01; Honolulu County; Hawaii,633,131,10,0,0,0,15,003,008001,2,1500000US150030080012
1500000US150030080021,Block Group 1; Census Tract 80.02; Honolulu County; Hawaii,1649,118,0,0,0,0,15,003,008002,1,1500000US150030080021
1500000US150030080022,Block Group 2; Census Tract 80.02; Honolulu County; Hawaii,1095,102,5,16,0,10,15,003,008002,2,1500000US150030080022
1500000US150030080051,Block Group 1; Census Tract 80.05; Honolulu County; Hawaii,2288,374,19,21,0,77,15,003,008005,1,1500000US150030080051
1500000US150030080052,Block Group 2; Census Tract 80.05; Honolulu County; Hawaii,1198,58,0,0,0,0,15,003,008005,2,1500000US150030080052
1500000US150030080053,Block Group 3; Census Tract 80.05; Honolulu County; Hawaii,616,82,0,24,0,0,15,003,008005,3,1500000US150030080053
1500000US150030080054,Block Group 4; Census Tract 80.05; Honolulu County; Hawaii,1946,274,0,38,0,0,15,003,008005,4,1500000US150030080054
1500000US150030080081,Block Group 1; Census Tract 80.08; Honolulu County; Hawaii,882,206,14,28,0,0,15,003,008008,1,1500000US150030080081
1500000US150030080082,Block Group 2; Census Tract 80.08; Honolulu County; Hawaii,476,0,0,259,0,0,15,003,008008,2,1500000US150030080082
1500000US150030080091,Block Group 1; Census Tract 80.09; Honolulu County; Hawaii,934,15,74,0,0,3,15,003,008009,1,1500000US150030080091
1500000US150030080092,Block Group 2; Census Tract 80.09; Honolulu County; Hawaii,1997,184,178,73,0,23,15,003,008009,2,1500000US150030080092
1500000US150030080101,Block Group 1; Census Tract 80.10; Honolulu County; Hawaii,748,72,12,0,0,0,15,003,008010,1,1500000US150030080101
1500000US150030080102,Block Group 2; Census Tract 80.10; Honolulu County; Hawaii,1785,235,94,19,22,37,15,003,008010,2,1500000US150030080102
1500000US150030080111,Block Group 1; Census Tract 80.11; Honolulu County; Hawaii,2861,448,69,22,0,0,15,003,008011,1,1500000US150030080111
1500000US150030080121,Block Group 1; Census Tract 80.12; Honolulu County; Hawaii,1259,144,0,0,0,0,15,003,008012,1,1500000US150030080121
1500000US150030080122,Block Group 2; Census Tract 80.12; Honolulu County; Hawaii,1570,87,198,0,0,0,15,003,008012,2,1500000US150030080122
1500000US150030080131,Block Group 1; Census Tract 80.13; Honolulu County; Hawaii,1134,247,32,8,0,8,15,003,008013,1,1500000US150030080131
1500000US150030080132,Block Group 2; Census Tract 80.13; Honolulu County; Hawaii,1345,162,26,0,0,12,15,003,008013,2,1500000US150030080132
1500000US150030083011,Block Group 1; Census Tract 83.01; Honolulu County; Hawaii,0,0,0,0,0,0,15,003,008301,1,1500000US150030083011
1500000US150030083012,Block Group 2; Census Tract 83.01; Honolulu County; Hawaii,2481,518,321,48,41,0,15,003,008301,2,1500000US150030083012
1500000US150030083013,Block Group 3; Census Tract 83.01; Honolulu County; Hawaii,1072,76,249,0,0,0,15,003,008301,3,1500000US150030083013
1500000US150030083014,Block Group 4; Census Tract 83.01; Honolulu County; Hawaii,1451,30,172,216,0,24,15,003,008301,4,1500000US150030083014
1500000US150030083021,Block Group 1; Census Tract 83.02; Honolulu County; Hawaii,2437,173,145,0,28,0,15,003,008302,1,1500000US150030083021
1500000US150030083022,Block Group 2; Census Tract 83.02; Honolulu County; Hawaii,2310,250,93,0,0,0,15,003,008302,2,1500000US150030083022
1500000US150030083023,Block Group 3; Census Tract 83.02; Honolulu County; Hawaii,2172,187,191,0,0,11,15,003,008302,3,1500000US150030083023
1500000US150030084051,Block Group 1; Census Tract 84.05; Honolulu County; Hawaii,1748,238,55,24,0,0,15,003,008405,1,1500000US150030084051
1500000US150030084052,Block Group 2; Census Tract 84.05; Honolulu County; Hawaii,958,110,78,0,0,8,15,003,008405,2,1500000US150030084052
1500000US150030084053,Block Group 3; Census Tract 84.05; Honolulu County; Hawaii,2385,261,112,47,0,116,15,003,008405,3,1500000US150030084053
1500000US150030084071,Block Group 1; Census Tract 84.07; Honolulu County; Hawaii,2289,446,39,65,0,12,15,003,008407,1,1500000US150030084071
1500000US150030084072,Block Group 2; Census Tract 84.07; Honolulu County; Hawaii,1609,143,149,131,0,14,15,003,008407,2,1500000US150030084072
1500000US150030084081,Block Group 1; Census Tract 84.08; Honolulu County; Hawaii,1337,93,20,72,0,0,15,003,008408,1,1500000US150030084081
1500000US150030084082,Block Group 2; Census Tract 84.08; Honolulu County; Hawaii,3823,486,88,375,0,37,15,003,008408,2,1500000US150030084082
1500000US150030084083,Block Group 3; Census Tract 84.08; Honolulu County; Hawaii,3662,748,0,560,0,0,15,003,008408,3,1500000US150030084083
1500000US150030084101,Block Group 1; Census Tract 84.10; Honolulu County; Hawaii,1862,120,106,101,0,53,15,003,008410,1,1500000US150030084101
1500000US150030084102,Block Group 2; Census Tract 84.10; Honolulu County; Hawaii,5183,839,109,318,0,82,15,003,008410,2,1500000US150030084102
1500000US150030084111,Block Group 1; Census Tract 84.11; Honolulu County; Hawaii,816,146,0,0,0,0,15,003,008411,1,1500000US150030084111
1500000US150030084112,Block Group 2; Census Tract 84.11; Honolulu County; Hawaii,1226,229,10,41,0,0,15,003,008411,2,1500000US150030084112
1500000US150030084113,Block Group 3; Census Tract 84.11; Honolulu County; Hawaii,1251,364,19,22,0,33,15,003,008411,3,1500000US150030084113
1500000US150030084131,Block Group 1; Census Tract 84.13; Honolulu County; Hawaii,1780,109,82,0,0,0,15,003,008413,1,1500000US150030084131
1500000US150030084132,Block Group 2; Census Tract 84.13; Honolulu County; Hawaii,1314,79,52,0,0,0,15,003,008413,2,1500000US150030084132
1500000US150030084141,Block Group 1; Census Tract 84.14; Honolulu County; Hawaii,2324,439,22,177,0,11,15,003,008414,1,1500000US150030084141
1500000US150030084151,Block Group 1; Census Tract 84.15; Honolulu County; Hawaii,2191,197,192,124,0,73,15,003,008415,1,1500000US150030084151
1500000US150030084152,Block Group 2; Census Tract 84.15; Honolulu County; Hawaii,1808,77,69,231,0,72,15,003,008415,2,1500000US150030084152
1500000US150030084161,Block Group 1; Census Tract 84.16; Honolulu County; Hawaii,1106,51,73,0,0,0,15,003,008416,1,1500000US150030084161
1500000US150030084162,Block Group 2; Census Tract 84.16; Honolulu County; Hawaii,2072,141,200,52,0,144,15,003,008416,2,1500000US150030084162
1500000US150030084171,Block Group 1; Census Tract 84.17; Honolulu County; Hawaii,849,11,0,15,0,25,15,003,008417,1,1500000US150030084171
1500000US150030084172,Block Group 2; Census Tract 84.17; Honolulu County; Hawaii,1620,110,300,27,0,14,15,003,008417,2,1500000US150030084172
1500000US150030084173,Block Group 3; Census Tract 84.17; Honolulu County; Hawaii,587,171,0,0,0,0,15,003,008417,3,1500000US150030084173
1500000US150030084181,Block Group 1; Census Tract 84.18; Honolulu County; Hawaii,2355,336,303,12,0,0,15,003,008418,1,1500000US150030084181
1500000US150030084182,Block Group 2; Census Tract 84.18; Honolulu County; Hawaii,1886,138,87,13,0,0,15,003,008418,2,1500000US150030084182
1500000US150030084183,Block Group 3; Census Tract 84.18; Honolulu County; Hawaii,968,194,15,0,0,0,15,003,008418,3,1500000US150030084183
1500000US150030085021,Block Group 1; Census Tract 85.02; Honolulu County; Hawaii,3013,310,415,54,0,0,15,003,008502,1,1500000US150030085021
1500000US150030086091,Block Group 1; Census Tract 86.09; Honolulu County; Hawaii,1691,127,45,0,0,5,15,003,008609,1,1500000US150030086091
1500000US150030086101,Block Group 1; Census Tract 86.10; Honolulu County; Hawaii,787,39,0,41,0,0,15,003,008610,1,1500000US150030086101
1500000US150030086111,Block Group 1; Census Tract 86.11; Honolulu County; Hawaii,25,0,6,0,0,0,15,003,008611,1,1500000US150030086111
1500000US150030086231,Block Group 1; Census Tract 86.23; Honolulu County; Hawaii,1641,290,0,111,0,0,15,003,008623,1,1500000US150030086231
1500000US150030086232,Block Group 2; Census Tract 86.23; Honolulu County; Hawaii,963,20,246,13,0,0,15,003,008623,2,1500000US150030086232
1500000US150030086233,Block Group 3; Census Tract 86.23; Honolulu County; Hawaii,2229,453,52,22,0,55,15,003,008623,3,1500000US150030086233
1500000US150030086234,Block Group 4; Census Tract 86.23; Honolulu County; Hawaii,37,0,9,0,0,0,15,003,008623,4,1500000US150030086234
1500000US150030086241,Block Group 1; Census Tract 86.24; Honolulu County; Hawaii,1732,204,253,34,0,7,15,003,008624,1,1500000US150030086241
